Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre,Episode No#,URL,Sentence No,Timestamps,Urdu Sentence,English Sentence,Start Time,End Time
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,334.0,,Who we met at the airport?,Who we met at the airport?,00:22:13.540,00:22:15.430
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,335.0,,"Man, you definitely possess some magic.","Man, you definitely possess some magic.",00:22:15.430,00:22:19.150
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,336.0,,"- Yes, it's her.","- Yes, it's her.",00:22:19.150,00:22:23.190
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,337.0,,We just got in touch through the internet.,We just got in touch through the internet.,00:22:23.190,00:22:26.010
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,338.0,,"Slowly how the time passed,","Slowly how the time passed,",00:22:26.010,00:22:28.940
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,339.0,,and how we got closer and closer?,and how we got closer and closer?,00:22:28.940,00:22:31.890
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,340.0,,On the internet. Interesting.,On the internet.  Interesting.,00:22:31.890,00:22:34.930
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,341.0,,See it through-- Anyway.,See it through-- Anyway.,00:22:34.930,00:22:37.470
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,342.0,,I made so many plans for you though.,I made so many plans for you though.,00:22:37.470,00:22:40.270
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,343.0,,"No, no. You don't have to worry about it.","No, no.  You don't have to worry about it.",00:22:40.270,00:22:42.090
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,344.0,,Rameen is not a typical girl.,Rameen is not a typical girl.,00:22:42.090,00:22:46.020
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,345.0,,I'm sure. She must be the best,I'm sure.  She must be the best,00:22:46.020,00:22:49.530
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,346.0,,"Come on, you rest. You must be tired.","Come on, you rest.  You must be tired.",00:22:49.530,00:22:53.040
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,347.0,,- All right.,- All right.,00:22:53.040,00:22:54.290
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,348.0,,"Yes, yes, yes.","Yes, yes, yes.",00:22:54.290,00:22:55.430
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,349.0,,- As always. Good night!,- As always.  Good night!,00:22:55.430,00:23:05.810
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,350.0,,Shahzar has become friends with someone,Shahzar has become friends with someone,00:23:05.810,00:23:10.800
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,351.0,,some girl and now he wants me,some girl and now he wants me to take his,00:23:10.800,00:23:14.050
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,352.0,,Then go. What's wrong with that?,Then go.  What's wrong with that?,00:23:14.050,00:23:16.240
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,353.0,,He has to marry someone.,He has to marry someone.,00:23:16.240,00:23:18.630
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,354.0,,"Yes, but I don't know what kind of","Yes, but I don't know what kind of",00:23:18.630,00:23:24.150
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,355.0,,I agree with you to that extent.,I agree with you to that extent.,00:23:24.150,00:23:27.860
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,356.0,,Marriage should be between,Marriage should be between,00:23:27.860,00:23:31.020
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,357.0,,or similar backgrounds.,or similar backgrounds.,00:23:31.020,00:23:36.050
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,358.0,,These..,These..,00:23:36.050,00:23:38.550
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,359.0,,these girls are  from small,these girls are from small,00:23:38.550,00:23:44.010
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,360.0,,They only look for money and property.,They only look for money and property.,00:23:44.010,00:23:47.540
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,361.0,,"Even if it means marrying an old,","Even if it means marrying an old,",00:23:47.540,00:23:51.800
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,362.0,,I'm passing my life somehow.,I'm passing my life somehow.,00:23:51.800,00:23:55.220
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,363.0,,But I can't my son's life be ruined.,But I can't let my son's life be ruined.,00:23:55.220,00:23:58.840
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,364.0,,You're forgetting that you proposed to me.,You're forgetting that you proposed to me.,00:23:58.840,00:24:03.120
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,365.0,,"You were the one who begged, not me.","You were the one who begged, not me.",00:24:03.120,00:24:05.470
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,366.0,,"Otherwise, with a man like you,","Otherwise, with a man like you,",00:24:05.470,00:24:08.960
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,367.0,,I had no desire to spend my life with them,I had no desire to spend my life with them,00:24:08.960,00:24:11.860
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,368.0,,We got married for a deal.,We got married for a deal.,00:24:11.860,00:24:15.370
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,369.0,,You were attracted to my money,You were attracted to my money,00:24:15.370,00:24:18.680
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,370.0,,"It wasn't a deal, it was my necessity.","It wasn't a deal, it was my necessity.",00:24:18.680,00:24:21.960
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,371.0,,And I regret it.,And I regret it.,00:24:21.960,00:24:23.410
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,372.0,,I'm thinking why I severed my own foot.,I'm thinking why I severed my own foot.,00:24:23.410,00:24:26.580
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,373.0,,You’re right.,You're right.,00:24:26.580,00:24:28.680
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,374.0,,"At this moment, you would either be the","At this moment, you would either be the",00:24:28.680,00:24:33.160
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,375.0,,- And he would've shown you your worth.,- And he would've shown you your worth.,00:24:33.160,00:24:36.810
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,376.0,,What do you want to prove,What do you want to prove,00:24:36.810,00:24:39.360
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,377.0,,"The money and status you talk about,","The money and status you talk about,",00:24:39.360,00:24:42.740
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,378.0,,who's handling all of that?,who's handling all of that?,00:24:42.740,00:24:44.390
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,379.0,,Who's looking after your home,Who's looking after your home,00:24:44.390,00:24:47.120
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,380.0,,Who looks after your office?,Who looks after your office?,00:24:47.120,00:24:48.960
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,381.0,,"Had it been anyone else apart from me,","If it had been anyone else apart from me,",00:24:48.960,00:24:53.120
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,382.0,,You should be ashamed.,You should be ashamed.,00:24:53.120,00:24:54.500
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,383.0,,"It's not me who should be ashamed,","It's not me who should be ashamed,",00:24:54.500,00:24:58.110
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,384.0,,You've taken control over everything,You've taken control over everything,00:24:58.110,00:25:00.540
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,385.0,,You caused my children,You caused my children,00:25:00.540,00:25:02.990
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,386.0,,I don’t know what spell you’ve cast on,I don't know what spell you've cast on,00:25:02.990,00:25:08.140
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,387.0,,You're right he's not my blood.,"You're right, he's not my blood.",00:25:08.140,00:25:10.670
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,388.0,,I'm not related to Shahzar by blood.,I'm not related to Shahzar by blood.,00:25:10.670,00:25:14.830
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,389.0,,But how can you deny the fact,But how can you deny the fact,00:25:14.830,00:25:19.420
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,390.0,,I've raised him!,I've raised him!,00:25:19.420,00:25:23.320
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,391.0,,I've loved him more,I've loved him more,00:25:23.320,00:25:25.920
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,392.0,,There must be some agenda,There must be some agenda,00:25:25.920,00:25:27.830
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,393.0,,"Stop it! Stop it, Shahnawaz, stop it!","Stop it!  Stop it, Shahnawaz, stop it!",00:25:27.830,00:25:33.380
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,394.0,,I'm tired.,I'm tired.,00:25:33.380,00:25:35.930
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,395.0,,I'm done!,I'm done!,00:25:35.930,00:25:37.060
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,396.0,,"With your bitter and hateful words,","With your bitter and hateful words,",00:25:37.060,00:25:42.750
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,397.0,,What do you want now? You want to kill me?,What do you want now?  You want to kill me?,00:25:42.750,00:25:47.170
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,398.0,,I haven't found a single moment of,I haven't found a single moment of,00:25:47.170,00:25:51.140
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,399.0,,- not even a moment.,even a moment.,00:25:51.140,00:25:54.250
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,400.0,,Happiness?,Happiness?,00:25:54.250,00:25:57.630
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,401.0,,You've taken everything from me.,You've taken everything from me.,00:25:57.630,00:26:05.280
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,402.0,,You want happiness?,You want happiness?,00:26:05.280,00:26:06.810
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,403.0,,Your control over my property.,Your control over my property.,00:26:06.810,00:26:10.170
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,404.0,,You never even dreamed,You never even dreamed,00:26:10.170,00:26:13.290
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,405.0,,"Enough, Dad!","Enough, Dad!",00:26:13.290,00:26:14.900
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,406.0,,Enough!,Enough!,00:26:14.900,00:26:17.570
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,407.0,,I'm ashamed.,I'm ashamed.,00:26:17.570,00:26:19.060
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,408.0,,I've come back after such a long time,I've come back after such a long time,00:26:19.060,00:26:23.940
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,409.0,,"- Son, she--","- Son, she--",00:26:23.940,00:26:28.380
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,410.0,,If you don't speak to her respectfully...,If you don't speak to her respectfully...,00:26:28.380,00:26:31.560
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,411.0,,then I will leave this house myself.,then I will leave this house myself.,00:26:31.560,00:26:35.110
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,412.0,,But I'll take her with me.,But I'll take her with me.,00:26:35.110,00:26:39.000
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,413.0,,"Son, you don't know this woman.","Son, you don't know this woman.",00:26:39.000,00:26:42.900
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,414.0,,I told you I don't want to hear,I told you I don't want to hear,00:26:42.900,00:26:46.830
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,415.0,,She's my mother!,She's my mother!,00:26:46.830,00:26:48.990
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,416.0,,"I only say this to you, please, Dad...","I only say this to you, please, Dad...",00:26:48.990,00:26:52.740
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,417.0,,"speak to them with respect and calmness,","speak to them with respect and calmness,",00:26:52.740,00:26:59.300
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,418.0,,then I won't ever see your face again.,then I won't ever see your face again.,00:26:59.300,00:27:33.840
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,419.0,,I've gotten used to this behavior from him.,I've gotten used to this behavior from him.,00:27:33.840,00:27:37.110
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,420.0,,"In all of these days, not a single day","In all of these days, not a single day passed when",00:27:37.110,00:27:43.100
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,421.0,,Why does he even taunt you,Why does he even taunt you,00:27:43.100,00:27:46.820
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,422.0,,People aren't big,People aren't big,00:27:46.820,00:27:48.400
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,423.0,,they're big because,'re big because,00:27:48.400,00:27:51.030
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,424.0,,I've learned it all from you.,learned it all from you.,00:27:51.030,00:27:54.280
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,425.0,,He hates people with a lower status.,He hates people with a lower status.,00:27:54.280,00:27:58.700
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,426.0,,He also thinks that I married him,He also thinks that I married him,00:27:58.700,00:28:02.970
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,427.0,,"- It's not like that though, Shahzar.","- It's not like that though, Shahzar.",00:28:02.970,00:28:06.830
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,428.0,,I know full well that,I know full well that,00:28:06.830,00:28:09.970
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,429.0,,"And trust me, no one understands you","And trust me, no one understands you",00:28:09.970,00:28:15.580
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,430.0,,"I can't change the way he thinks, but...","I can't change the way he thinks, but...",00:28:15.580,00:28:18.320
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,431.0,,I have this request of you that...,I have this request of you that...,00:28:18.320,00:28:21.130
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,432.0,,don't put yourself down,don't put yourself down,00:28:21.130,00:28:36.150
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,433.0,,"No, he's being stubborn. He says if","No, he's being stubborn.  He says if",00:28:36.150,00:28:40.870
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,434.0,,He has asked me to take his proposal.,He has asked me to take his proposal.,00:28:40.870,00:28:43.000
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,435.0,,Just say no straight up.,Just say no straight up.,00:28:43.000,00:28:47.420
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,436.0,,So what's the point to establishing,So what's the point of establishing,00:28:47.420,00:28:51.270
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,437.0,,"And besides, your niece Romana,","And besides, your niece Romana, that",00:28:51.270,00:28:54.190
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,438.0,,that poor girl is an orphan,poor girl is an orphan,00:28:54.190,00:28:58.190
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,439.0,,"Ammi, I don't want to say no like this","Ammi, I don't want to say no like this",00:28:58.190,00:29:03.020
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,440.0,,You know how hard I've worked to achieve,You know how hard I've worked to achieve,00:29:03.020,00:29:09.550
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,441.0,,You were saying he's very obedient,You were saying he's very obedient,00:29:09.550,00:29:15.920
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,442.0,,The situation here is,The situation here is,00:29:15.920,00:29:18.370
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,443.0,,You yourself stay subdued by him.,You yourself remain subdued by him.,00:29:18.370,00:29:20.720
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,444.0,,"Oh, no. It's not like that.","Oh, no.  It's not like that.",00:29:20.720,00:29:23.110
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,445.0,,I don't want to say no like this,I don't want to say no like this,00:29:23.110,00:29:27.160
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,446.0,,I don't want to ruin,I don't want to ruin,00:29:27.160,00:29:30.190
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,447.0,,I'll take the proposal there.,I'll take the proposal there.,00:29:30.190,00:29:32.360
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,448.0,,"I'll see who are the people, how are they.","I'll see who the people are, how they are.",00:29:32.360,00:29:35.840
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,449.0,,It's possible that I'll like the girl.,It's possible that I'll like the girl.,00:29:35.840,00:29:38.070
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,450.0,,"Yes, how your husband is simple,","Yes, how simple your husband is,",00:29:38.070,00:29:43.220
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,451.0,,And how many times have I told you,And how many times have I told you,00:29:43.220,00:29:47.870
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,452.0,,Get it on your name but no.,Get it in your name but no.,00:29:47.870,00:29:53.550
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,453.0,,You don't worry about me so much.,You don't worry about me so much.,00:29:53.550,00:29:57.120
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,454.0,,Sleep now.,Sleep now.,00:29:57.120,00:30:36.940
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,455.0,,God.,God.,00:30:36.940,00:30:40.410
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,456.0,,"Oh, Mehru, answer me at least.","Oh, Mehru, answer me at least.",00:30:40.410,00:30:43.090
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,457.0,,What do I say to Mr. Manzoor?,What do I say to Mr.  Manzoor?,00:30:43.090,00:30:49.870
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,458.0,,Umar...,Umar...,00:30:49.870,00:30:52.270
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,459.0,,you should say no to them.,you should say no to them.,00:30:52.270,00:30:56.210
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,460.0,,Just tell them that...,Just tell them that...,00:30:56.210,00:30:59.700
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,461.0,,Rameen said no.,Rameen said no.,00:30:59.700,00:31:02.490
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,462.0,,Why? He's such a nice guy.,Why?  He's such a nice guy.,00:31:02.490,00:31:05.860
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,463.0,,I agree!,I agree!,00:31:05.860,00:31:06.840
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,464.0,,"He's a good guy, the family is good,","He's a good guy, the family is good,",00:31:06.840,00:31:12.140
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,465.0,,Your daughter likes someone.,Your daughter likes someone.,00:31:12.140,00:31:14.900
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,466.0,,What?,What?,00:31:14.900,00:31:19.400
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,467.0,,"Look, Mehru, you know that it's","Look, Mehru, you know that it's",00:31:19.400,00:31:25.220
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,468.0,,How can I just marry her off to any,How can I just marry her off to any,00:31:25.220,00:31:28.900
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,469.0,,I'm sorry!,I'm sorry!,00:31:28.900,00:31:31.130
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,470.0,,This marriage isn't possible.,This marriage isn't possible.,00:31:31.130,00:31:33.240
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,471.0,,Umar... our daughter has grown up now.,Umar... our daughter has grown up now.,00:31:33.240,00:31:37.320
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,472.0,,She knows what's good for her,She knows what's good for her,00:31:37.320,00:31:39.370
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,473.0,,And her consent is very important,And her consent is very important,00:31:39.370,00:31:43.780
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,474.0,,And I want to tell you that the guy comes,And I want to tell you that the guy comes,00:31:43.780,00:31:48.210
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,475.0,,"and he has done civil engineering,","and he has done civil engineering,",00:31:48.210,00:31:52.960
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,476.0,,Civil engineering?,Civil engineering?,00:31:52.960,00:31:55.940
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,477.0,,Thank God he's an educated guy.,Thank God he's an educated guy.,00:31:55.940,00:31:58.800
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,478.0,,Tell me more about his family.,Tell me more about his family.,00:31:58.800,00:32:09.910
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,479.0,,I have faced a lot of torment,I have faced a lot of torment,00:32:09.910,00:32:15.470
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,480.0,,"I mean, she never misses","I mean, she never misses",00:32:15.470,00:32:24.220
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,481.0,,Tell me what happened now?,Tell me what happened now?,00:32:24.220,00:32:27.150
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,482.0,,Didn't you see?,Didn't you see?,00:32:27.150,00:32:29.580
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,483.0,,"Without telling me,","Without telling me,",00:32:29.580,00:32:32.660
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,484.0,,she has gone to fix my son's marriage.,she has gone to fix my son's marriage.,00:32:32.660,00:32:36.900
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,485.0,,"Shahnawaz, she's only gone to see the girl","Shahnawaz, she's only gone to see the girl",00:32:36.900,00:32:41.280
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,486.0,,She'll ask us both,She'll ask us both,00:32:41.280,00:32:45.080
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,487.0,,She doesn't deem us worthy of it.,She doesn't deem us worthy of it.,00:32:45.080,00:32:48.500
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,488.0,,She's the queen of this house.,She's the queen of this house.,00:32:48.500,00:32:52.960
Shehr E Malal,,,,,,,,1.0,https://www.youtube.com/watch?v=xSN-4w3435Q,489.0,,Have you not seen how Shahzar,Have you not seen how Shahzar,00:32:52.960,00:32:58.300
