Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre
Baylgam,00:10:00.560,میں آپ کو بتاؤں گا۔  میں صرف,7,I will tell you. I just want to,8,,
Baylgam,00:10:02.360,میری بات سنو،,3,"Listen to me,",3,,
Baylgam,00:10:03.840,اسے چھوڑ دو۔,3,leave her.,2,,
Baylgam,00:10:05.080,اس کے سارے رشتہ دار وہاں ہیں،,7,"All her relatives are there,",5,,
Baylgam,00:10:07.160,تمہیں وہاں کیا کرنا ہے؟,5,what do you have to do there?,7,,
Baylgam,00:10:23.280,تم میری طرف توجہ دو، اسے چھوڑ دو۔,8,"You concentrate on me, leave her.",6,,
Baylgam,00:10:25.040,بتاؤ میں کیسی لگ رہی ہوں؟,6,"Tell me, how do I look?",6,,
Baylgam,00:10:26.680,تم واقعی اچھی لگ رہی ہو۔  واقعی اچھا۔,8,You look really good. Really good.,6,,
Baylgam,00:10:28.800,تمہیں ایسے کپڑے پسند ہیں,5,"You like such clothes,",4,,
Baylgam,00:10:30.520,اس لیے میں نے یہ لباس بنوایا ہے۔,8,so I got this dress made.,6,,
Baylgam,00:11:02.040,ہم جلد ہی اس سے جان چھڑا لیں گے۔,9,We will get rid of her soon.,7,,
Baylgam,00:11:06.560,ویسے بھی، کیا آپ کچھ چاہتے ہیں؟,7,"Anyway, do you want something?",5,,
Baylgam,00:12:02.200,تمہیں کچھ دیر ٹھہرنا چاہیے تھا۔,6,You should have stayed a little longer.,7,,
Baylgam,00:12:04.440,میرے بچے،,2,"My child,",2,,
Baylgam,00:12:05.760,تم جانتے ہو کہ اینی کی طبیعت ٹھیک نہیں ہے،,10,"you know Annie is not well,",6,,
Baylgam,00:12:08.360,وہ گھر میں اکیلی ہے۔,5,she is alone at home.,5,,
Baylgam,00:12:09.360,آخر کار مجھے,3,"After all, I have to do a lot",8,,
Baylgam,00:12:12.240,تم جانتے ہو کہ مجھے اکیلے ہی کرنا ہے۔,9,You know I have to do it alone.,8,,
Baylgam,00:12:15.120,یہ صرف کچھ وقت کی بات ہے۔,7,It is just a matter of some time.,8,,
Baylgam,00:12:16.320,جب میں آؤں گا تو,5,"Once I come,",3,,
Baylgam,00:12:17.480,آپ سے سارے کام کروا دوں گا۔,7,I will get all the work done with you.,9,,
Baylgam,00:12:19.200,اوہ میرے بچے۔,3,Oh my child.,3,,
Baylgam,00:12:22.240,آپ میری بہو بن کر آرہی ہیں،,7,"You are coming as my daughter in law,",8,,
Baylgam,00:12:23.880,میرے لیے یہی کافی ہے۔,5,that is enough for me.,5,,
Baylgam,00:12:24.960,مجھے آپ کو کام کرنے کی ضرورت نہیں ہے۔,9,I don’t have to make you work.,7,,
Baylgam,00:12:28.760,گاڑی یہاں ہے۔,3,The car is here.,4,,
Baylgam,00:12:30.120,اچھا بچہ، چلو۔  الوداع  الوداع,5,"Okay child, let’s go.",4,,
Baylgam,00:12:33.840,چلو، چلتے ہیں۔,3,"Bye. Come on, let’s go.",5,,
Baylgam,00:12:36.120,ٹھیک ہے، ہم چلیں گے۔,5,"Okay, we will go.",4,,
Baylgam,00:12:48.400,ماما  پاپا,2,Mama. Papa.,2,,
Baylgam,00:12:49.400,جی ہاں؟,2,Yes?,1,,
Baylgam,00:12:51.080,آپ لوگ گاڑی میں بیٹھ جائیں،,6,"You people go sit in the car,",7,,
Baylgam,00:12:54.200,میں ابھی آتا ہوں۔,4,I will just come.,4,,
Baylgam,00:12:54.840,مجھے لگتا ہے کہ میں نے اپنا موبائل اندر چھوڑ دیا ہے۔,12,I feel I left my mobile inside.,7,,
Baylgam,00:12:57.720,تم اس لڑکے کے بارے میں کچھ نہیں جانتے۔,9,You know nothing about this boy.,6,,
Baylgam,00:13:32.520,رمشا۔,1,Ramsha.,1,,
Baylgam,00:13:34.960,میں نے ماما کو بہانہ بنایا اور آیا،,8,"I made an excuse to mama and came,",8,,
Baylgam,00:13:38.320,کہ میں اپنا موبائل یہیں چھوڑ آیا ہوں۔,8,that I left my mobile here.,6,,
Baylgam,00:13:40.120,تم نے ابھی تک نہیں چھوڑا شانی؟,7,"You still haven’t left, Shani?",5,,
Baylgam,00:14:06.360,تم کیا کر رہے ہو شانی؟,6,"What are you doing, Shani?",5,,
Baylgam,00:14:07.120,کوئی ہمیں دیکھ لے گا۔,5,Someone will see us.,4,,
Baylgam,00:14:08.000,ارے تم ایسا کیوں کر رہے ہو؟,7,"Hey, why are you doing this?",6,,
Baylgam,00:14:16.920,تم ایسا کر رہے ہو جیسے میں اجنبی ہوں۔,9,You are acting like I am a stranger.,8,,
Baylgam,00:14:24.520,ہم کل شادی کریں گے۔,5,We will get married tomorrow.,5,,
Baylgam,00:14:28.120,ہم شانی سے شادی کرنے جا رہے ہیں،,8,"We are going to get married Shani,",7,,
Baylgam,00:14:29.720,ہم نے ابھی شادی نہیں کی۔,6,we are not married yet.,5,,
Baylgam,00:14:32.120,تم یہاں سے چلے جاؤ۔,5,You leave from here.,4,,
Baylgam,00:14:33.880,ارے تم کیوں فضول طنز کا مظاہرہ کر رہے ہو,10,"Hey, why are you showing",5,,
Baylgam,00:14:47.360,تمہارے یہ طعنے…,3,These tantrums of yours…,4,,
Baylgam,00:14:50.680,میں یہاں,2,I had come here to talk,6,,
Baylgam,00:14:54.200,اور تم,2,and you are showing,4,,
Baylgam,00:14:58.440,میں نے سوچا تھا کہ آپ نے,7,I had thought you had,5,,
Baylgam,00:15:05.920,تم ذرا بھی نہیں بدلے۔,5,You have not changed,4,,
Baylgam,00:15:15.560,اگر تم مجھے,3,If you make me understand,5,,
Baylgam,00:15:18.240,تو میں,2,then I will understand a thousand,6,,
Baylgam,00:15:21.440,شانی اپنی حدود میں رہو۔,5,Stay in your limits Shani.,5,,
Baylgam,00:15:23.120,کیا آپ ایک بار نہیں سمجھتے؟,6,Don’t you understand it once?,5,,
Baylgam,00:15:31.880,جاؤ یہاں سے۔,3,Go from here.,3,,
Baylgam,00:15:32.840,سب دیکھ لیں گے۔,4,Everyone will see.,3,,
Baylgam,00:15:34.600,چھوڑو۔,1,Leave.,1,,
Baylgam,00:15:36.760,تم اتنی پاکیزہ حرکت کیوں کر رہے ہو؟,8,Why are you acting so pure?,6,,
Baylgam,00:15:39.360,ہہ؟,1,Huh?,1,,
Baylgam,00:15:40.960,کیا آپ اپنا ماضی بھول گئے ہیں؟,7,Have you forgotten your past?,5,,
Baylgam,00:15:45.000,میں اسے جانتا تھا۔,4,I knew it.,3,,
Baylgam,00:15:46.320,میں جانتا تھا کہ تم ایک ادنیٰ زندگی ہو۔,9,I knew that you are a lowlife.,7,,
Baylgam,00:15:48.760,ہاں، میں ایک ادنیٰ زندگی ہوں۔,6,"Yes, I am a lowlife.",5,,
Baylgam,00:15:49.840,آپ نے مجھے اچھی طرح پہچانا ہے۔,7,You recognized me well.,4,,
Baylgam,00:16:02.240,اور شادی کے بعد,4,"And after marriage,",3,,
Baylgam,00:16:03.200,آپ کو سمجھ آ جائے گی کہ,7,you will understand that,4,,
Baylgam,00:16:06.120,حقیقت میں سستی بھی ہوں۔,5,"in fact, I am cheap too.",6,,
Baylgam,00:16:07.680,کیونکہ مجھے سب کچھ یاد ہے،,6,"Because I remember everything,",4,,
Baylgam,00:16:11.840,اور میں ہر چیز کا بدلہ لوں گا۔,8,and I will take my revenge,6,,
Baylgam,00:16:15.840,وہ آپ کو کیا کہتے تھے؟,6,What did they used to call you?,7,,
Baylgam,00:16:19.360,خریداری کرنے والی لڑکی۔,4,Shopping girl.,2,,
Baylgam,00:17:48.080,کیا ہوا؟,2,What happened?,2,,
Baylgam,00:17:50.360,مجھے؟,1,Me?,1,,
Baylgam,00:17:57.360,آپ,1,You.,1,,
Baylgam,00:18:04.040,کیا تم پاگل ہو گئے ہو؟  کیا,7,Have you gone mad?,4,,
Baylgam,00:18:06.240,آپ اپنے حواس میں ہیں؟,5,Are you in your senses?,5,,
Baylgam,00:18:10.120,آپ نے کیا کہا؟,4,What did you say?,4,,
Baylgam,00:18:15.680,آپ جانتے ہیں کہ مجھے آج کچھ احساس ہوا۔,9,You know I realized,4,,
Baylgam,00:18:20.880,تم خوبصورت ہو,3,"You are beautiful,",3,,
Baylgam,00:18:24.640,لیکن,1,but you look even more,5,,
Baylgam,00:18:38.880,میرا مسئلہ یہ ہے کہ,5,My issue is that as much,6,,
Baylgam,00:18:43.000,میں آپ کو پسند کرتا ہوں۔,6,I like you.,3,,
Baylgam,00:18:45.480,شانی دو منٹ میں یہاں سے چلے جاؤ,8,"Shani, get lost from here",5,,
Baylgam,00:18:49.040,ورنہ میں تمہیں سبق سکھا دوں گا,7,or else I will teach you a lesson,8,,
Baylgam,00:18:50.720,تم عمر بھر نہیں بھولو گے۔,6,you will not forget all your life.,7,,
Baylgam,00:18:53.040,آپ کیا کریں گے؟,4,What will you do?,4,,
Baylgam,00:18:55.160,آپ کیا کریں گے؟,4,What will you do?,4,,
Baylgam,00:18:56.560,کیا تم پاگل ہو گئے ہو؟,6,Have you gone mad?,4,,
Baylgam,00:18:57.840,میں تم سے کہہ رہا ہوں کہ مجھے چھوڑ دو ورنہ,11,"I am telling you, leave me or",7,,
Baylgam,00:18:59.080,میں تمہارے ساتھ کچھ کروں گا کہ,7,I will do something with you that,7,,
Baylgam,00:19:00.400,تم یاد رکھو گے۔,4,you will remember.,3,,
Baylgam,00:19:01.080,آپ کیا کریں گے؟  کیا,5,What will you do?,4,,
Baylgam,00:19:02.120,آپ متفق نہیں ہیں؟  کیا,5,You don’t agree?,3,,
Baylgam,00:19:03.120,آپ کو نہیں ملتا؟,4,You don’t get it?,4,,
Baylgam,00:19:20.400,ویسے بھی، فکر مت کرو.,5,"Anyway, don’t worry.",3,,
Baylgam,00:19:24.720,میں یہاں تمہارے ساتھ ہوں، بچے،,6,"I am here with you, child,",6,,
Baylgam,00:19:26.160,اس لیے تمہیں بالکل پریشان ہونے کی ضرورت نہیں ہے،,10,"so you don’t need to worry at all,",8,,
Baylgam,00:19:28.440,اور کوئی,2,and no one will take,5,,
Baylgam,00:19:32.680,اگر آپ نے مجھے یہ,5,Had you told me this,5,,
Baylgam,00:19:35.920,آپ کو,2,you wouldn’t have had to,5,,
Baylgam,00:19:38.640,میں آپ کو بتانا چاہتا تھا،,6,"I wanted to tell you,",5,,
Baylgam,00:19:41.680,لیکن چچا، میں,3,"but uncle, I couldn’t",4,,
Baylgam,00:19:44.760,مجھے لگا کہ,3,I felt that,3,,
Baylgam,00:19:46.280,اگر میں تمہیں بتاؤں,4,if I tell you,4,,
Baylgam,00:19:47.960,اور تم میری بات نہ مانو تو,7,"and you don’t believe me, then",6,,
Baylgam,00:19:50.320,میرا کیا بنے گا؟,4,what would happen to me?,5,,
Baylgam,00:19:55.640,بہرحال، اب آپ کو ڈرنے کی ضرورت نہیں ہے,9,"Anyway, you don’t need",4,,
Baylgam,00:19:58.200,اور فکر نہ کریں۔  ٹھیک ہے؟,6,and don’t worry. Okay?,4,,
Baylgam,00:20:22.520,میڈم رمشا,2,Madam Ramsha,2,,
Baylgam,00:20:23.280,ہاں؟,1,Yes?,1,,
Baylgam,00:20:23.760,میڈم پوچھ رہی ہیں,4,Madam is asking,3,,
Baylgam,00:20:24.960,کہ تم نے,3,if you have made preparations,5,,
Baylgam,00:20:26.440,کیا آپ نے اپنی چیزیں رکھی ہیں؟,7,Have you kept your things?,5,,
Baylgam,00:20:28.080,جی ہاں,2,Yes.,1,,
Baylgam,00:20:29.600,خالہ سے کہو میں نے سب کچھ رکھا ہے۔,9,"Tell aunt, I have kept everything.",6,,
Baylgam,00:20:32.200,ٹھیک ہے، میں اسے بتاؤں گا.,6,"Fine, I will tell her.",5,,
Baylgam,00:20:47.280,آپ کو اندازہ ہے کہ,5,Do you have any idea,5,,
Baylgam,00:20:48.640,آپ نے بھائی کو کتنا افسردہ کر دیا ہے۔,9,how depressed you,3,,
Baylgam,00:20:52.160,پہلے تم نے,3,"Earlier, you ruined the relation",5,,
Baylgam,00:20:55.680,اور اب,2,and now you are making the,6,,
Baylgam,00:21:01.440,نہیں، میں نے افنان کی بات پہلے نہیں سنی,9,"No. I didn’t listen to Afnan earlier,",7,,
Baylgam,00:21:03.920,اور نہ ہی آئندہ اس کی بات مانوں گا۔,9,and neither will I agree to him in future.,9,,
Baylgam,00:21:09.640,میں ابھی چچا کو بتانے جا رہا تھا کہ,9,"I was just going to tell uncle, that",8,,
Baylgam,00:21:11.480,میں اس گھر جانے کے لیے تیار ہوں۔,8,I am ready to go to that home.,8,,
Baylgam,00:21:22.560,رمشا، میں آپ سے ایک ضروری بات کرنا چاہتا ہوں۔,10,"Ramsha, I want to talk to you",7,,
Baylgam,00:21:25.520,میں تم سے کسی بات پر بات نہیں کرنا چاہتا۔,10,I don’t want to talk to,6,,
Baylgam,00:21:27.480,پلیز رمشا,2,"Please Ramsha,",2,,
Baylgam,00:21:31.520,میں نے تم سے کہا تھا,6,"I told you,",3,,
Baylgam,00:21:33.120,نہ میں,2,I don’t want to talk,5,,
Baylgam,00:21:42.440,نہ میں تمہاری بات سننا چاہتا ہوں,7,"nor do I want to listen to you,",8,,
Baylgam,00:21:43.840,پھر تم مجھے کیوں تنگ کر رہے ہو؟,8,then why are you bothering me?,6,,
Baylgam,00:21:45.400,دیکھو، مجھے جواب دو،,4,"Look, answer me,",3,,
Baylgam,00:21:47.880,میں تم سے وعدہ کرتا ہوں، اس کے بعد,9,"I promise you, after that",5,,
Baylgam,00:21:58.960,مجھے میرے چند سوالوں کا جواب دو،,7,Give me the answer for a few,7,,
Baylgam,00:22:02.280,میرے پاس کوئی جواب نہیں ہے…,6,I have no answer…,4,,
Baylgam,00:22:04.000,رمشا۔,1,Ramsha.,1,,
Baylgam,00:22:07.200,رمشا مجھے جانا پڑے گا،,5,"Ramsha, I will have to go,",6,,
Baylgam,00:22:08.720,میں تم سے بعد میں بات کروں گا۔,8,I will talk to you later.,6,,
Baylgam,00:22:17.240,رمشا۔,1,Ramsha.,1,,
Baylgam,00:22:19.480,ہاں خالہ؟,2,"Yes, aunt?",2,,
Baylgam,00:22:21.200,رمشا تم نے,3,"Ramsha, did you keep",4,,
Baylgam,00:22:23.280,ہاں,1,yes.,1,,
Baylgam,00:22:25.280,ایک بار پھر چیک کریں۔,5,Check once more.,3,,
Baylgam,00:22:26.600,کچھ چھوڑا تو کیا ہوا,5,"What if you leave something,",5,,
Baylgam,00:22:28.000,پھر آنا پڑے گا۔,4,then you will have to come again.,7,,
Baylgam,00:22:29.760,کچھ نہیں بچا خالہ،,4,"Nothing is left aunt,",4,,
Baylgam,00:22:31.440,میں نے سب کچھ رکھا ہے۔,6,I have kept everything.,4,,
Baylgam,00:22:34.040,ٹھیک ہے  چلو پھر۔,4,"Fine. Come on, then.",4,,
Baylgam,00:23:37.960,کیا آپ نے دیکھا؟,4,Did you see?,3,,
Baylgam,00:23:39.960,قاسم صاحب نے ایسا,4,Mr. Qasim gave such,4,,
Baylgam,00:23:42.600,پورا محلہ,2,The whole neighbourhood,3,,
Baylgam,00:23:45.160,اس نے صرف ایک چھوٹا سا فرنیچر دیا۔,8,He just gave a little small furniture.,7,,
Baylgam,00:23:49.960,ارے، میں نے اسے نہیں کہا.,6,"Hey, I told him not to.",6,,
Baylgam,00:23:57.080,ان لوگوں کو,3,Those people were getting a,5,,
Baylgam,00:24:00.120,رمشا نے مجھے تصویریں بھی بھیجی تھیں۔,7,Ramsha had even sent me pictures.,6,,
Baylgam,00:24:02.840,کیا؟,1,What?,1,,
Baylgam,00:24:04.760,تم نے اسے نہیں کہا؟,5,You told her not to?,5,,
Baylgam,00:24:06.760,ہاں، ہاں، میں نے کہا نہیں،,6,"Yes, yes, I said no,",5,,
Baylgam,00:24:08.680,کہ ارے، ہم,3,"that hey, what will we do",6,,
Baylgam,00:24:15.840,جب یہ کمرے میں فٹ نہیں ہوگا۔,7,when it wont fit in the room?,7,,
Baylgam,00:24:18.120,تم ایسی بیوقوف عورت ہو۔,5,You are such an stupid woman.,6,,
Baylgam,00:24:25.760,تمہیں لینا چاہیے تھا۔,4,You should have taken it.,5,,
Baylgam,00:24:28.200,آپ نے مجھے حیران کر دیا۔,6,You surprise me.,3,,
Baylgam,00:24:32.200,ارے کچھ عرصے کے بعد,5,"Hey, after some time,",4,,
Baylgam,00:24:35.400,اور چھوٹا بنا لیتے تو,5,"and got a small one made,",6,,
Baylgam,00:24:36.720,کچھ پیسے مل جاتے۔,4,we would have got some money.,6,,
Baylgam,00:24:38.760,جناب قاسم پہلے ہی,4,Mr. Qasim has already,4,,
Baylgam,00:24:42.920,ہمیں اس کا شکریہ ادا کرنا چاہیے۔,7,we should be thankful for it.,6,,
Baylgam,00:24:53.640,تم جانتی ہو اگر میں سچ کہوں تو,8,"You know, if I speak the truth,",7,,
Baylgam,00:24:54.920,ساجد بھائی بھی ہوتے تو,5,"even if brother Sajid was there,",6,,
Baylgam,00:24:56.520,وہ,1,he wouldn’t have been able to,6,,
Baylgam,00:24:58.880,ارے یہ کیا کہتے ہیں؟,5,"Hey, what do they say?",5,,
Baylgam,00:25:03.200,ابھی تو پارٹی شروع ہوئی ہے۔,6,The party has just begun.,5,,
Baylgam,00:25:14.840,آپ انتظار کریں اور دیکھیں،,5,"You wait and watch,",4,,
Baylgam,00:25:17.120,آگے کیا ہوتا ہے۔,4,what happens next.,3,,
Baylgam,00:25:25.040,مجھے لگتا ہے کہ مسٹر قاسم شادی کے تحفے میں,10,I feel Mr. Qasim,4,,
Baylgam,00:25:27.120,ایک اعلیٰ درجے کی چیز دیں گے جو,8,will give a high level thing that,7,,
Baylgam,00:25:33.360,میں نے شانی سے کہا ہے,6,"I have told Shani,",4,,
Baylgam,00:25:36.840,اگر وہ تم سے پوچھے تو,6,"if he asks you,",4,,
Baylgam,00:25:38.280,شرم کرو اور گاڑی مانگو۔,5,then feel shy and ask for a car.,8,,
Baylgam,00:25:42.240,ارے یہ کیا کہہ رہے ہو؟,6,"Hey, what are you saying?",5,,
Baylgam,00:25:50.920,کیا,1,Would it look nice,4,,
Baylgam,00:26:03.640,Tsk  Tsk  وہ,3,Tsk. Tsk. What will he,5,,
Baylgam,00:26:07.400,کہ ہم ایسے لالچی لوگ ہیں۔,6,that we are such greedy people.,6,,
Baylgam,00:26:14.840,آپ جانتے ہیں کہ اگر میں کچھ کہوں تو,9,"You know, if I say",5,,
Baylgam,00:26:16.840,قاسم کی نظر میں انور، شانی کی پوزیشن,8,Shani’s position in Mr. Qasim’s,5,,
Baylgam,00:26:27.440,جو بھی عزت رہ جائے گی،,6,"Whatever respect is left,",4,,
Baylgam,00:26:29.320,ہم سے چیزیں مانگنے پر ختم ہو جائے گی۔,9,will end with us asking for things.,7,,
Baylgam,00:26:35.200,تم جانتے ہو، تم ٹھیک کہتے ہو۔,7,"You know, you are right.",5,,
Baylgam,00:26:51.600,سب کے بعد، ہمارے پاس,5,"After all, we should",4,,
Baylgam,00:26:56.080,اور مرغی کو ذبح نہیں کرنا چاہئے.,7,and not slaughter the chicken.,5,,
Baylgam,00:26:58.840,تم ٹھیک کہتے ہو۔,4,You are right.,3,,
Baylgam,00:27:02.920,کیا یہ میرا فون بج رہا ہے؟,7,Is that my phone ringing?,5,,
Baylgam,00:27:05.040,میرا فون کہاں ہے؟,4,Where is my phone?,4,,
Baylgam,00:27:05.880,یہ وہاں پر ہے۔,4,It is over there.,4,,
Baylgam,00:27:11.200,پتا نہیں اس,3,I don’t know when this,5,,
Baylgam,00:27:15.080,یہ حد ہے۔,3,This is the limit.,4,,
Baylgam,00:27:16.320,خدا اسے ہدایت دے، اور,5,"May God guide him, and put",6,,
Baylgam,00:27:19.840,میں اس کے لالچ سے تنگ آ گیا ہوں۔,9,I am tired of his greed.,6,,
Baylgam,00:27:32.080,جی ہاں؟,2,Yes?,1,,
Baylgam,00:27:32.440,جناب وہ چلی گئی۔,4,"Sir, she left.",3,,
Baylgam,00:27:34.160,وہ کہاں گئی؟,3,Where did she go?,4,,
Baylgam,00:27:35.520,وہ تیار ہونے کے لیے پارلر چلی گئی۔,8,She went to the parlor to get ready.,8,,
Baylgam,00:27:39.160,اچھا تم چلے جاؤ۔,4,"Fine, you leave.",3,,
Baylgam,00:27:50.320,اچھا بتاؤ,2,"Okay tell me,",3,,
Baylgam,00:27:51.560,تم کیوں پریشان ہو؟,4,why are you worried?,4,,
Baylgam,00:27:52.720,اللہ کا شکر ہے آپ نے یہ نہیں بتایا کہ,10,Thank God you didn’t say,5,,
Baylgam,00:27:55.400,ورنہ میرا دل ٹوٹ جاتا۔,5,or else my heart would have broken.,7,,
Baylgam,00:27:57.000,واقعی؟  کیا,2,Really?,1,,
Baylgam,00:27:58.360,آپ کا دل اتنا کمزور ہے؟,6,You have such a weak heart?,6,,
Baylgam,00:28:00.400,ہاں،,1,"Yes,",1,,
Baylgam,00:28:01.240,یہ آپ کے معاملے میں تھوڑا سا اضافی کمزور ہے۔,10,it is a little extra weak in your case.,9,,
Baylgam,00:28:03.400,ٹھیک ہے،,2,"Okay,",1,,
Baylgam,00:28:04.240,میں آپ کو کچھ وقت ٹیسٹ کروں گا.,8,I will test you some time.,6,,
Baylgam,00:28:06.760,نہیں، نہیں، افنان، ایسا کچھ نہ کرو،,7,"No, no, Afnan, don’t do",5,,
Baylgam,00:28:10.680,میں یہ برداشت نہیں کر پاؤں گا۔,7,I will not be able to tolerate it.,8,,
Baylgam,00:28:16.840,کیونکہ، میں بھی اب سوچ رہا ہوں کہ,8,"Because, I too am thinking now that",7,,
Baylgam,00:28:20.560,میں تم سے بات کرنا چھوڑ دوں۔,7,I stop talking to you.,5,,
Baylgam,00:28:23.800,ارے، کیوں؟,2,"Hey, why?",2,,
Baylgam,00:28:28.080,کیا؟,1,What?,1,,
Baylgam,00:28:29.200,کیا سوچ رہے ہو؟  بولو۔,5,What are you thinking? Speak up.,6,,
Baylgam,00:28:35.080,میں سوچ رہا ہوں کہ,5,I am thinking that,4,,
Baylgam,00:28:37.040,اگر میں تم سے ملنے نہ آتا تو کیا,9,if I had not come to,6,,
Baylgam,00:28:40.560,تم واقعی,2,would have you really,4,,
Baylgam,00:28:42.800,ہاں، میں,2,"Yes, I would have surely",5,,
Baylgam,00:28:44.920,نہ تم مجھ سے ملتے ہو,6,"You don’t meet me,",4,,
Baylgam,00:28:46.880,پھر,1,then why should,3,,
Baylgam,00:28:48.600,آخر اتنے,2,"After all, so many",4,,
Baylgam,00:28:51.160,اب تم,2,now you should,3,,
Baylgam,00:28:59.120,میں سوچ رہا ہوں۔,4,I am thinking.,3,,
Baylgam,00:29:01.400,میں نے جب بھی,4,Whenever I have called,4,,
Baylgam,00:29:06.560,مسئلہ یہ ہے کہ آپ بہت,6,"The problem is, you get",5,,
Baylgam,00:29:11.680,آپ کسی اور مصیبت میں نہیں پڑیں گے,8,You wont get into any,5,,
Baylgam,00:29:14.720,اگر میں پھنس جاتا ہوں تو آپ وہاں ہیں۔,9,"If I get stuck, you are there.",7,,
Baylgam,00:29:18.920,آپ کبھی نہیں سیکھیں گے۔,5,You will never learn.,4,,
Baylgam,00:29:23.080,اور پولیس نے,3,and the police put,4,,
Baylgam,00:29:26.200,مجھے نہیں معلوم کہ,4,I don’t know what,4,,
Baylgam,00:29:27.840,اگر آپ نہ آتے؟,4,had you not come?,4,,
Baylgam,00:29:28.640,پتا نہیں میں نے کیا کیا ہوگا,7,I don’t know what,4,,
Baylgam,00:29:30.920,رمشا، میں کیسے نہ آسکتا؟,5,"Ramsha, how could I not come?",6,,
Baylgam,00:29:37.640,یہ آپ ہی تھے۔,4,It was you.,3,,
Baylgam,00:29:39.640,مجھے آپ کے لیے ہر قیمت پر آنا تھا۔,9,I had to come for you at any cost.,9,,
Baylgam,00:29:45.360,اور میں جانتا ہوں، تم نے,6,"And I know, you have",5,,
Baylgam,00:29:48.320,آپ کو,2,You are being framed,4,,
Baylgam,00:29:53.600,لیکن میں تمہارے ساتھ ہوں رمشا۔,6,"But I am with you, Ramsha.",6,,
Baylgam,00:29:56.800,میں آپ کو,3,I will not leave you alone,6,,
Baylgam,00:30:31.440,افنان۔,1,Afnan.,1,,
Baylgam,00:30:32.240,جی ہاں؟,2,Yes?,1,,
Baylgam,00:30:32.920,کہاں کھو گئے ہو؟,4,Where are you lost?,4,,
Baylgam,00:30:34.840,تم نے شادی کے لیے کپڑے تک نہیں نکالے۔,9,You didn’t even take out,5,,
Baylgam,00:30:39.800,بتاؤ میں نکال دوں گا۔,5,"Tell me, I will take it out.",7,,
Baylgam,00:30:42.200,ہاں کچھ بھی نکالو۔,4,"Yes, take out anything.",4,,
Baylgam,00:30:44.800,آپ کا کیا مطلب ہے کہ,6,What do you mean,4,,
Baylgam,00:30:46.160,تم مجھے بتاؤ گے,4,"You will tell me,",4,,
Baylgam,00:30:46.880,اور میں,2,and I will take out the,6,,
Baylgam,00:30:49.080,میں تم سے کہہ رہا ہوں،,6,"I am telling you,",4,,
Baylgam,00:30:50.600,تم میرے لیے جو بھی کپڑے چنو گے،,8,whatever clothes you pick,4,,
Baylgam,00:30:52.360,کوئی مسئلہ نہیں۔,3,No issues.,2,,
Baylgam,00:30:55.240,افنان، میں دیکھ رہا ہوں کہ,6,"Afnan, I am seeing that",5,,
Baylgam,00:31:05.800,آپ شادی کی کسی سرگرمی میں حصہ نہیں لے رہے ہیں،,11,You are not participating i,5,,
Baylgam,00:31:08.720,آپ کسی چیز میں دلچسپی نہیں لے رہے ہیں۔,9,you are not taking interest,5,,
Baylgam,00:31:19.720,مسئلہ کیا ہے؟,3,What is the issue?,4,,
Baylgam,00:31:21.360,مجھے لگتا ہے کہ آپ رمشا کی شادی,8,I feel that you,4,,
Baylgam,00:31:23.160,میں خوش نہیں ہیں۔,4,are not happy in,4,,
Baylgam,00:31:33.040,درحقیقت آپ کو دکھ ہے کہ,6,"In fact, you are sad that",6,,
Baylgam,00:31:35.880,مجھے دکھ ہوتا ہے۔  اس,5,I do feel sad.,4,,
Baylgam,00:31:44.960,لیے نہیں کہ رمشا کی,5,Not because Ramsha,3,,
Baylgam,00:31:55.120,بلکہ اس لیے کہ وہ شانی سے شادی کر رہی ہے۔,11,but because she is marrying Shani.,6,,
Baylgam,00:31:58.640,مجھے نہیں لگتا کہ شانی,5,I don’t think Shani is,5,,
Baylgam,00:32:01.480,وہ اس کے قابل نہیں ہے۔,6,He doesn’t deserve her.,4,,
Baylgam,00:32:03.440,تم خود ہی دیکھ لو،,5,"You see yourself,",3,,
Baylgam,00:32:09.320,رمشا اتنی اچھی ہے، کیا,5,"Ramsha is so well mannered,",5,,
Baylgam,00:32:11.520,وہ,1,will he ever be able,5,,
Baylgam,00:32:12.920,ایسا کبھی نہیں ہوگا،,4,"This will never happen,",4,,
Baylgam,00:32:15.520,ہاں مجھے,2,yes I have no happiness,5,,
Baylgam,00:32:19.800,شانی اس کی پسند ہے۔,5,Shani is her choice.,4,,
Baylgam,00:32:26.920,وہ اپنی مرضی سے شادی کر رہی ہے۔,8,She is marrying out of her will.,7,,
Baylgam,00:32:34.560,اس کی شادی ہو رہی ہے،,6,"She is getting married,",4,,
Baylgam,00:32:35.720,وہ اس کا کزن ہے،,5,"he is her cousin,",4,,
Baylgam,00:32:36.560,تمہیں مسئلہ کیوں ہے؟,4,why do you have an issue?,6,,
Baylgam,00:32:39.120,میں اسے جانتا تھا۔,4,I knew it.,3,,
Baylgam,00:32:41.480,میں جانتا تھا کہ آپ,5,I knew you would never,5,,
Baylgam,00:32:52.280,کیونکہ آپ کو صرف,4,because you only,3,,
Baylgam,00:34:06.520,ہاں جمشید تم کہاں ہو؟,5,"Yes, Jamshed, where are you?",5,,
Baylgam,00:34:09.840,نہیں، نہیں، تم ایک کام کرو،,6,"No. No. No. You do one thing,",7,,
