Drama Name,Episode No#,URL,Sentence No,Start Time,End Time,Urdu Sentence,English Sentence
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,124,00:09:21.040,00:09:22.680,اسے عزت دی,"given respect,"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,125,00:09:22.680,00:09:26.680,ہمیں کسی کا فیصلہ نہیں کرنا چاہیے۔,"we should not judge anyone, Api, there are"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,126,00:09:26.680,00:09:29.480,اس دنیا میں ایسے لوگ ہیں جو ہیں۔,people in this world who are
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,127,00:09:29.480,00:09:32.130,سے شیطان,devils
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,128,00:09:32.130,00:09:34.640,[موسیقی],[music] from inside
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,129,00:09:34.640,00:09:37.960,لیکن باہر سے وہ فرشتہ بننے کی کوشش کرتا ہے۔,"but from outside they try to become an angel,"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,130,00:09:37.960,00:09:44.720,یہ چیز کیا کہتی ہے,what have
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,131,00:09:44.720,00:09:48.600,آپ اور آپ کس کی طرف اشارہ کر رہے ہیں؟,"you said and whom are you pointing at,"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,132,00:09:48.600,00:09:52.040,سر پولیس آئی ہے۔,"Sir, has the police come, is the"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,133,00:09:52.040,00:09:59.600,پولیس کیا ہے,"police,"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,134,00:09:59.600,00:10:01.120,مسٹر,Mr.
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,135,00:10:01.120,00:10:05.400,عماد جی، میرے پاس آپ کے خلاف گرفتاری کا وارنٹ ہے۔,"Amad ji, do I have an arrest warrant against you, has"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,136,00:10:05.400,00:10:09.040,کیا آپ کے پاس وارنٹ گرفتاری ہیں مقصد کیا ہے؟,Amad committed
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,137,00:10:09.040,00:10:11.480,دھوکہ دہی کا ارتکاب کیا ہے,"fraud, no"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,138,00:10:13.680,00:10:16.760,کوئی بھی دھوکہ نہیں دے سکتا آپ کو کچھ غلط فہمی ہے۔,"one can do it, you have some misunderstanding,"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,139,00:10:16.760,00:10:20.920,دیکھیں محترمہ ہمیں اپنا کام کرنے دیں۔,"look madam, let us do our work,"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,140,00:10:20.920,00:10:23.560,ارے انسپکٹر صاحب یقین کریں,"hey Inspector sahab, believe me,"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,141,00:10:23.560,00:10:25.280,میں نے کچھ نہیں کیا سایا میں نے کچھ نہیں کیا۔,"I have not done anything, Saya, I have not done anything,"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,142,00:10:25.280,00:10:27.600,ارے انتظار کرو تم ٹھیک کہہ رہے ہو یہ کس نے کیا۔,"hey, you wait, who got the FWA"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,143,00:10:27.600,00:10:31.840,ایڈووکیٹ سجیلہ مرزا نے اپنے بال کٹوائے ہیں۔,"cut, Advocate Sajeela Mirza,"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,144,00:10:31.840,00:10:35.720,نہیں ماں,Amma
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,145,00:10:35.720,00:10:39.760,مجھے ثانیہ کے پاس لے چلو، ثانیہ امی سے بات کرو,"take me away, Sania, Sania, talk to Amma, I have not done anything, Saab, I have not done"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,146,00:10:42.840,00:10:47.800,میں نے کسی کو کچھ نہیں سمجھا، ان سے بات کرو,"anything, explain to whom, talk to"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,147,00:10:47.800,00:10:49.840,ان سے,"them,"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,148,00:10:49.840,00:11:00.610,تم کیا کرتے ہو,what could you do?
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,149,00:11:00.610,00:11:14.120,[موسیقی],[Music] He asked me
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,150,00:11:14.120,00:11:18.040,اس نے مجھ سے پوچھا بابا کہاں گئے، چچا میں نے بہت کہا,"where did Baba go, Uncle. I told him that he took"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,151,00:11:18.040,00:11:21.480,اس نے بیماری کو دور کر دیا بابا آپ جائیں۔,Baba with him. You come
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,152,00:11:21.480,00:11:24.920,میرے ساتھ چلو چچا چلو بابا کے پاس چلتے ہیں۔,"with me, let's go to Baba, Uncle."
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,153,00:11:24.920,00:11:27.680,پروا ابھی چچا کو تنگ نہ کرو میں ابھی,"Parwa, don't trouble Uncle right now."
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,154,00:11:27.680,00:11:30.560,میں کیا کہہ رہا ہوں، آپ میری بات سنیں گے یا نہیں؟,What am I saying now? Will you listen to me or not?
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,155,00:11:30.560,00:11:33.960,سنو چچا میں تمہارے بابا کے ساتھ ہوں۔,"Uncle, I am going to your Baba."
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,156,00:11:35.600,00:11:42.000,چاچو پروا پولیس چاچو با کو لے گئی۔,"Chacha, Uncle. The police took Baa from work."
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,157,00:11:42.000,00:11:45.080,میرے پاس وہ بہت ہیں۔,"I told him a lot. Uncle, what are you saying to"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,158,00:11:45.080,00:11:47.360,چاچو آپ کو پاپا کے کام کے بارے میں کیا بتا رہے ہیں؟,you? They took Papa from work.
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,159,00:11:47.360,00:11:49.640,آپ مجھے اپنے ساتھ لے گئے، میں آپ کو بتا رہا ہوں، پاپا کی کیا بات ہے۔,I am asking you what happened to Papa.
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,160,00:11:49.640,00:11:51.800,کیا ہوا پلیز بتاؤ فوا آنٹی یہاں آؤ,"Please tell me, come here, what is Aunty"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,161,00:11:51.800,00:11:53.710,آپ کو بتا رہا ہے,saying to you? [
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,162,00:11:53.710,00:12:02.140,[موسیقی],Music] [
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,163,00:12:02.140,00:12:07.600,[موسیقی],Music]
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,164,00:12:07.600,00:12:20.480,[موسیقی],[Music]
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,165,00:12:20.480,00:12:24.240,کیا بات ہے وکیل صاحب,What's the matter? The lawyer
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,166,00:12:24.240,00:12:31.520,صاحبہ عماد کو پولیس نے گرفتار کر لیا۔,lady has arrested Amad.
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,167,00:12:31.520,00:12:35.720,اب میرا کیس مضبوط ہوگا۔,"Now my case will become strong,"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,168,00:12:35.720,00:12:39.000,خالہ کیونکہ میں عدالت میں صرف معاد کے ذریعے پیش ہو سکتی ہوں۔,"Aunty, because only through Mad, I will be"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,169,00:12:39.000,00:12:41.320,میں ثابت کر سکتا ہوں کہ اس نے مجھے دھوکہ دیا۔,able to prove in the court that he fraudulently made me
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,170,00:12:41.320,00:12:44.840,گھر بیٹھے کاغذات پر دستخط کروائیں۔,sign the house papers.
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,171,00:12:44.840,00:12:48.520,اگر میں نے یہ سب نہ کیا ہوتا,"If I don't do all this,"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,172,00:12:48.520,00:12:52.800,بوا میں ارباز سے اپنا گھر کیسے لاؤں گا؟,"Aunty, then how will I get my house back from Arbaaz?"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,173,00:12:52.800,00:12:55.360,واپس لیکن میں,But I am
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,174,00:12:55.360,00:12:58.840,اس لیے فروا اور ثانیہ کو اپنی بیٹی کی فکر ہے۔,worried about my daughters Farwa and Sania.
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,175,00:12:58.840,00:13:01.480,کیا کروں آنٹی میں بھی بے بس ہوں۔,"What should I do, Aunty, I am also helpless."
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,176,00:13:01.480,00:13:03.040,[موسیقی],[Music] It's
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,177,00:13:03.040,00:13:07.400,سوال ایک بیٹی کا نہیں بلکہ تین بیٹیوں کا ہے۔,not a question of one daughter. What about the rights of three daughters?
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,178,00:13:09.720,00:13:13.480,اگر میں انہیں ان کے حقوق نہ دے سکا تو کیا ہوگا؟,"If I am not able to give them their rights, then"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,179,00:13:13.480,00:13:16.200,میں اپنے شوہر، والد کا سامنا کیسے کروں گا؟,I will leave my house.  How will I face my husband
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,180,00:13:16.200,00:13:17.140,کس چیز سے,What will I say to my father
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,181,00:13:17.140,00:13:18.560,[موسیقی],[Music]
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,182,00:13:18.560,00:13:22.120,میں کہوں گا کہ اللہ نے انہیں یہ حق دیا ہے۔,This right has been given to him by Allah
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,183,00:13:22.120,00:13:24.600,اگر یہ نہ ملے تو میں اپنے اللہ کی طرف دیکھوں گا۔,If he doesn't give it to me then how will I look into the eyes of my God
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,184,00:13:26.120,00:13:30.440,میں تمہیں متحد کروں گا اوہ میرے خدا,Oh my God I don't
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,185,00:13:30.440,00:13:33.880,میں نہیں جانتا کہ اس بار مجھے مزید کتنے ٹیسٹ ملے ہیں۔,know how many more tests this time has
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,186,00:13:33.880,00:13:35.440,لکھا ہوا,written Never mind aunty
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,187,00:13:38.360,00:13:43.040,آنٹی جہاں زندگی نے مجھے بہت سے امتحانوں میں ڈالا ہے۔,Life has taken so many tests of
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,188,00:13:43.040,00:13:45.480,میرا ایک اور,mine Do
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,189,00:13:45.480,00:13:54.000,فکر نہ کرو اللہ سب ٹھیک کر دے گا۔,n't worry one more right Allah will make everything fine
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,190,00:13:54.000,00:13:58.200,عماد میا جیل کی حکومت کو مبارکباد دوں گا۔,Congratulations Sarkar Amad Miya
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,191,00:14:02.640,00:14:05.400,ہم یہی چاہتے ہیں,we are going to taste the air of jail This is what I wanted
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,192,00:14:05.400,00:14:09.440,کیا ہوا، والدہ کو جیل میں اذیتیں اور سجلا مرزا,Mother suffers in jail and Saajla Mirza lies on the
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,193,00:14:09.440,00:14:12.880,بستر,bed
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,194,00:14:12.880,00:14:16.480,مجھے تنخواہ دیں جناب,I come sir
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,195,00:14:16.480,00:14:21.690,ہاں سر آپ کے لیے آئی ہوں۔,yes sir for you come [
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,196,00:14:21.690,00:14:33.400,[موسیقی],Music]
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,197,00:14:33.400,00:14:37.700,سجیلہ مرزا کا عدالتی نوٹس,Court notice from Saajila
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,198,00:15:06.040,00:15:08.320,سر جی نہیں,"Mirza [Music] You know very well what to do next Don't worry Saajila Begum is a very ordinary lawyer Aa Bad sahab I will handle everything One should never underestimate one's enemy because even the 'B' coin works sometimes You understand, right I understand sir don't worry"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,199,00:15:08.320,00:15:11.720,واری سجیلہ مرزا کو لگتا ہے کہ وہ مرد ہے۔,Saajila Mirza thinks that she will
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,200,00:15:11.720,00:15:15.280,کے ذریعے میرے دل تک پہنچ جاؤ,reach me through Amad
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,201,00:15:17.880,00:15:21.720,اور میں اس کے غرور کو بکھرتا ہوا دیکھنا چاہتا ہوں۔,She is very proud and I want to see this pride of hers shattered  I will
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,202,00:15:21.720,00:15:26.000,میں ایسا کیس تیار کرنا چاہتا ہوں کہ یہ سجیلا لگے,prepare a case so that Sajeela
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,203,00:15:26.000,00:15:28.360,مرزا صاحب کو اپنے لیے التجا کرنی پڑی۔,Mirza will have to plead for herself.
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,204,00:15:30.200,00:15:33.440,اب مزہ شروع ہوگا۔,Now it will be fun. Sajeela
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,205,00:15:33.440,00:15:36.520,مرزا اب میں بھی دیکھوں گا۔,"Mirza, now I will also see whether"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,206,00:15:36.520,00:15:39.840,آپ اپنا رشتہ قربان کر دیں گے۔,you will sacrifice your relationship
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,207,00:15:39.840,00:15:50.040,یا اپنے رشتے بچانے کے لیے,or your home to save the relationship.
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,208,00:15:50.040,00:15:54.200,یقین نہیں آتا، آئمہ بھائی نے گھر میں یہ کہا,I cannot believe
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,209,00:15:54.200,00:15:57.880,کتنا بڑا فراڈ کیا اس نے اور وہ بھی باس پر,how big a fraud Ima bhai has committed and that too in connivance with Ar Bas.
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,210,00:16:01.240,00:16:04.040,فرحان بولتا رہا اور سمجھاتا رہا لیکن کوئی نہیں۔,Farhan kept on speaking and explaining but nobody
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,211,00:16:07.040,00:16:09.520,سنا,listened to him. Is that why
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,212,00:16:09.520,00:16:12.320,کیا اسی لیے فرحان بھائی نے آپ کو گھر سے نکال دیا؟,Farhan bhai has thrown you out of the house?
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,213,00:16:18.160,00:16:20.370,کہو,Tell me
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,214,00:16:20.370,00:16:23.520,[موسیقی],[Music]
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,215,00:16:23.520,00:16:27.400,تم نے امی حماد کے خلاف ایف آئی آر درج کروائی,"Amma, did you get an FIR lodged against Himad?"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,216,00:16:27.400,00:16:31.480,ہاں میں نے اسے کاٹ لیا میں پوچھ سکتا ہوں۔,"Yes, I did. I can ask"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,217,00:16:31.480,00:16:35.240,کیونکہ مجرم کو سزا ملنی چاہیے۔,why because the culprit should be punished.
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,218,00:16:35.240,00:16:38.520,تم مجھ پر بھی الزام لگا رہے ہو۔,You are also accusing him. I will
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,219,00:16:38.520,00:16:42.640,میں تمہارے شوہر پر دھوکہ دہی کا الزام لگاؤں گا۔,accuse your husband of committing fraud.
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,220,00:16:44.390,00:16:46.040,[موسیقی],[Music]
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,221,00:16:50.520,00:16:53.960,آپ کے پاس کیا ثبوت ہے ارے ثبوت ہے تو,"Hey, if you"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,222,00:16:53.960,00:16:57.120,اگر تم چاہو تو جاؤ اور اپنے شوہر سے پوچھو کہ کون ہے؟,"want proof, then go and ask your husband who, for"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,223,00:16:57.120,00:16:59.520,چند پیسوں کے لیے عورت کی امانت,"a few bucks, buried the trust of a woman. He"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,224,00:17:01.400,00:17:04.680,یہاں تک کہ ہمارے سروں سے چھت چھین لی,even took away the roof from under all our heads. If you
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,225,00:17:04.680,00:17:07.720,میں نے اپنے شوہر پر ایک اور الزام لگا دیا۔,"utter even one more word against my husband, then I will"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,226,00:17:07.720,00:17:10.440,ورنہ میں تمہارا منہ اتنا توڑ دوں گا,break your face. For so many
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,227,00:17:10.440,00:17:12.360,برسوں سے میں نے تمہاری فضول [ __ ] برداشت کی ہے۔,"years, I have tolerated your useless nonsense"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,228,00:17:12.360,00:17:15.080,وہ اپنے لیے اور اپنے شوہر کے لیے کرتی رہی,for myself and for my husband.
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,229,00:17:15.080,00:17:17.960,میں نے آپ کا چہرہ کبھی نہیں توڑا، اب بھی,I never broke my face for you either Now
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,230,00:17:17.960,00:17:20.280,جب میری باری آئی تو میں برداشت نہ کر سکا,"when it was my turn, I couldn't tolerate it You had"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,231,00:17:20.280,00:17:24.000,نہیں، مجھے بس اتنا ہی یقین تھا۔,so much faith that
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,232,00:17:24.000,00:17:27.920,آپ کبھی کسی کی بات پر یقین نہیں کرتے,you believed anyone's words
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,233,00:17:27.920,00:17:31.110,آپ کیسی ماں ہیں؟,What kind of a mother are you Principles
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,234,00:17:31.110,00:17:34.400,[موسیقی],[Sangeet]
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,235,00:17:34.400,00:17:37.680,جیسے فرحان کو ہر بار بغیر کسی وجہ کے سزا ملتی ہے۔,Like every time Farhan got punished without any reason
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,236,00:17:37.680,00:17:41.560,لیکن اب یہ فخر کی بات ہے۔,But now it is a matter of pride
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,237,00:17:41.560,00:17:45.400,تم میرے شوہر کا اس دو پیسے کا معاوضہ ہو۔,You are compensating my husband with this worthless Farhan
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,238,00:17:45.400,00:17:52.000,وہ فاران سے غور سے بات کر رہی ہے۔,Talk with caution
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,239,00:17:52.000,00:17:55.080,کیا اب میں آپ کو اپنے شوہر کے بارے میں کچھ بتاؤں؟,I won't have a single shame about my husband
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,240,00:17:56.220,00:17:57.840,[موسیقی],[Sangeet] Now
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,241,00:17:57.840,00:18:00.440,میں سنوں گا اور بھول جاؤں گا کہ تم مجھ سے پیار کرتے ہو۔,I will forget that you are dependent on me I ca
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,242,00:18:03.360,00:18:07.320,میں کسی اور کے بارے میں بات کرتے ہوئے نہیں دیکھ سکتا,n't see the change that has come in the atmosphere of this house And I can also see on whose words
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,243,00:18:07.320,00:18:09.400,تم یہاں آ کر یہ سب کر رہے ہو، وہ بھی,you are doing all this
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,244,00:18:10.520,00:18:14.280,لیکن ایک بات یاد رکھیں، آپ کے شوہر,But remember one thing
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,245,00:18:14.280,00:18:17.000,اگر مجھے تمہاری اور اپنی جان بچانی ہے۔,If I have to
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,246,00:18:17.000,00:18:18.960,مجھے اپنا رشتہ دفن کرنا تھا اس لیے میں,"bury our relationship to save my husband's life, then I wo"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,247,00:18:18.960,00:18:20.560,ایک لمحے کے لیے بھی نہیں۔,n't think about it even for a moment
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,248,00:18:20.560,00:18:23.200,میں اس کے بارے میں سوچوں گا تو بہتر ہو گا کہ آپ یہ ایف آئی آر درج کرائیں۔,So it will be better that you take back this FIR
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,249,00:18:23.200,00:18:26.080,بس اسے واپس لے لو ثانیہ آپ کی کچھ بھی کرو,Just do it Sania aapi you keep on
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,250,00:18:26.080,00:18:28.120,وہ کہتی چلی جاتی ہے کہ تمہارا کیا خیال ہے۔,saying anything What do you think that by
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,251,00:18:28.120,00:18:30.040,جنت کی قربانی دے کر کوئی اپنے خواب پورے نہیں کر سکتا,losing one's heaven someone
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,252,00:18:30.040,00:18:33.960,محل بنا سکتے ہیں لیکن یہ ممکن نہیں اور,can build a palace of dreams like this  It cannot happen and no
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,253,00:18:33.960,00:18:36.440,یہ مجھ سے بہتر کوئی نہیں جانتا، اور,one knows this better than me and
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,254,00:18:36.440,00:18:38.400,یہ سب تم کس ماں کی بات کر رہی ہو؟,about which mother are you talking about
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,255,00:18:38.400,00:18:40.680,جس نے تم پر اتنی مہربانی کی ہے کہ تمہاری,who has done so many favours to you and your
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,256,00:18:40.680,00:18:43.400,میں نے تمہارے شوہر پر بہت احسان کیے ہیں۔,"husband,"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,257,00:18:43.400,00:18:45.360,اماں، میں نے آپ کو بچانے کے لیے کیا نہیں کیا؟,"what all has she not done to save your husband, Amma"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,258,00:18:45.360,00:18:49.200,اپنی [ __ ] بند کرو ثانیہ چیخ مت کرو,stopped your nonsense Sania shouted don't
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,259,00:18:49.200,00:18:51.960,میں اکیلا لڑوں گا، کوئی ضرورت نہیں۔,"I will fight alone,"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,260,00:18:51.960,00:19:14.280,مجھے کسی کی ضرورت نہیں ہے۔,"I don't need anyone, if you"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,261,00:19:14.280,00:19:18.000,سچ پوچھیں تو مجھے آپ کے لیے بہت افسوس ہے۔,ask the truth I am feeling very sorry
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,262,00:19:19.280,00:19:23.600,ماں مجھے دیکھ کر بہت پیار کرتی ہے بھائی,"seeing you she loves you a lot, I know mother from brother"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,263,00:19:25.520,00:19:29.480,ہاں لیکن ہم کیا کر سکتے ہیں۔,"but what can we do, at"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,264,00:19:29.480,00:19:32.680,آنٹی سے جتنا ہو سکے معافی مانگو,"the most we will apologize to aunty,"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,265,00:19:32.680,00:19:35.960,بھائی، میں لے لوں گا، میں نے پہلے ہی سب کچھ ختم کر دیا ہے۔,brother has already ruined everything
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,266,00:19:35.960,00:19:40.120,ہمارا گھر ہمارا ہے۔,our house our
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,267,00:19:40.120,00:19:44.290,اب کاروبار کا کیا ہوگا؟,business everything what will happen now
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,268,00:19:44.290,00:19:47.320,[موسیقی],[Sangeet]
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,269,00:19:47.320,00:19:51.360,نیش مجھے نہیں معلوم کہ ہمیں اپنا گھر واپس ملے گا یا نہیں۔,Nash I don't know wa can't we get our house back
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,270,00:19:54.400,00:19:59.520,وہ گھر اس ارباز کے نام پر ہو سکتا ہے۔,that house in the name of that Arbaaz
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,271,00:19:59.520,00:20:02.200,کیا آپ کو لگتا ہے کہ ہم اتنی آسانی سے گھر جا سکتے ہیں؟,"what do you think he will give us the house so easily, no what is his"
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,272,00:20:04.520,00:20:09.960,دشمنی پر نہیں جھکیں گے۔,enmity even
Mere damad,30,https://www.youtube.com/watch?v=89nZF1gVDr4,273,00:20:09.960,00:20:12.720,میں اس کے بارے میں بھی نہیں جانتا,I don't
