Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre
Jaan Se Pyara Juni,00:27:14.280,جیسا کہ آپ جانتے ہیں،,5,"As you know,",3,,
Jaan Se Pyara Juni,00:27:15.880,مجھے واپس آنے میں تھوڑی دیر ہو جائے گی۔  الوداع  جنید,11,I’ll be a bit late getting back.,7,,
Jaan Se Pyara Juni,00:27:24.800,!,1,Junaid!,1,,
Jaan Se Pyara Juni,00:27:28.000,ام… میں بھی آرہا ہوں۔,5,Um… I’m coming as well.,5,,
Jaan Se Pyara Juni,00:27:36.760,یہ… یہ ایک بہترین فیصلہ ہے۔,6,That… that’s an excellent decision.,5,,
Jaan Se Pyara Juni,00:27:41.840,بات یہ ہے کہ میں نے جانا پسند نہیں کیا کیونکہ میں حسن آرا کو سخت ناپسند کرتا ہوں…,19,The thing is that I didn’t feel like going because I really dislike Husn Ara…,15,,
Jaan Se Pyara Juni,00:27:47.080,لیکن پھر جب سے آپ مجھ سے اتنی درخواستیں کرتی رہیں کہ میں نے سوچا کہ شاید میں بھی آپ کے ساتھ چلوں۔,23,but then since you kept requesting me so much that I thought I might as well go along with you.,20,,
Jaan Se Pyara Juni,00:27:55.040,ہاں…,1,Yes…,1,,
Jaan Se Pyara Juni,00:27:56.040,شکریہ۔,1,Thank you.,2,,
Jaan Se Pyara Juni,00:28:01.920,کیا ہم جائیں؟,3,Shall we go?,3,,
Jaan Se Pyara Juni,00:28:02.600,ہاں، بالکل، چلو۔,3,"Yes, of course, let’s go.",5,,
Jaan Se Pyara Juni,00:28:50.480,ہوشیار۔,1,Careful.,1,,
Jaan Se Pyara Juni,00:28:51.240,ٹھیک ہے۔,2,Okay.,1,,
Jaan Se Pyara Juni,00:28:54.400,ہیلو آنٹی ثریا!,3,Hello aunty Suraiya!,3,,
Jaan Se Pyara Juni,00:28:56.720,سفینہ یہاں ہے۔,3,Safina is here.,3,,
Jaan Se Pyara Juni,00:28:59.920,بہت بہت مبارک ہو آنٹی ثریا۔,6,Very many congratulations aunty Suraiya.,5,,
Jaan Se Pyara Juni,00:29:02.560,شکریہ,1,Thank you,2,,
Jaan Se Pyara Juni,00:29:03.720,آپ کو بھی مبارک ہو۔,5,Congratulations to you as well.,5,,
Jaan Se Pyara Juni,00:29:05.800,خدا کی تعریف ہو، خدا کی تعریف ہو لیکن آپ,10,"God be praised, God be praised but you",8,,
Jaan Se Pyara Juni,00:29:07.880,آپ کا بہت بہت شکریہ۔,5,Thank you very much.,4,,
Jaan Se Pyara Juni,00:29:09.480,اوہ,1,Oh,1,,
Jaan Se Pyara Juni,00:29:10.360,مگر شکیل صاحب بھی آ گئے ہیں….,7,but Mr. Shakil has also come….,6,,
Jaan Se Pyara Juni,00:29:14.880,کوئی آپ کو کبھی نہیں دیکھتا۔,6,One never sees you.,4,,
Jaan Se Pyara Juni,00:29:16.400,ایسا لگتا ہے کہ آپ کبھی گھر سے باہر نہیں نکلتے!,11,Seems like you never leave the house!,7,,
Jaan Se Pyara Juni,00:29:18.560,نہیں، ایسا نہیں ہے - مبارک ہو۔,7,"No, that isn’t so – congratulations.",6,,
Jaan Se Pyara Juni,00:29:21.400,آپ کو بھی بہت بہت مبارک ہو۔,7,Congratulations to you too.,4,,
Jaan Se Pyara Juni,00:29:23.440,سلام۔,1,Greetings.,1,,
Jaan Se Pyara Juni,00:29:25.360,انہیں بٹھا دو میرے عزیز… براہ کرم انہیں بٹھا دیں۔,10,Seat them my dear… please seat them.,7,,
Jaan Se Pyara Juni,00:29:37.720,الحمد للہ، الحمد للہ۔,4,"Praise be to God, praise be to God.",8,,
Jaan Se Pyara Juni,00:29:40.560,اوہ لیکن تم بہت خوبصورت لگ رہی ہو۔,8,Oh but you are looking so very beautiful.,8,,
Jaan Se Pyara Juni,00:29:43.320,میں نے آج تک حسن آرا سے زیادہ خوبصورت دلہن نہیں دیکھی۔,12,I’ve not seen a more beautiful bride to date Husn Ara.,11,,
Jaan Se Pyara Juni,00:29:47.600,شکریہ سفینہ بہن۔,3,Thank you sister Safina.,4,,
Jaan Se Pyara Juni,00:29:49.280,اپنی ماں سے کہو کہ وہ اب,7,Tell your mother that she must now,7,,
Jaan Se Pyara Juni,00:29:52.720,اسے ایسا کرنے کے لیے آپ کے نام پر صدقہ دینا چاہیے۔,12,She should give alms in your name to do so.,10,,
Jaan Se Pyara Juni,00:29:54.160,یہ بہت اہم ہے۔,4,It’s very important.,3,,
Jaan Se Pyara Juni,00:29:57.240,تاہم مجھے آپ دونوں سے ایک شکایت ہے۔,8,I do however have one complaint of the two of you.,11,,
Jaan Se Pyara Juni,00:29:59.920,تم دونوں نے مجھے,4,You two didn’t invite me to the,7,,
Jaan Se Pyara Juni,00:30:02.200,میں آپ سب سے بہت پریشان ہوں۔,7,I’m very upset with you all.,6,,
Jaan Se Pyara Juni,00:30:03.640,اوہ واقعی…,2,Oh really… I’ll,3,,
Jaan Se Pyara Juni,00:30:05.000,میں اس سے اس کے بارے میں پوچھوں گا۔,9,I’ll ask her about it.,5,,
Jaan Se Pyara Juni,00:30:06.560,اس کا ایسا کرنا غلط تھا۔,6,It was wrong of her to do that.,8,,
Jaan Se Pyara Juni,00:30:08.040,ہمم…,1,Hmm…,1,,
Jaan Se Pyara Juni,00:30:08.760,اوہ ارے ممی، اب بند کرو اور چلو سٹیج سے نکل کر وہاں بیٹھتے ہیں۔,15,"Oh hey mummy, stop it now and come on let’s get of the stage and go sit over there.",19,,
Jaan Se Pyara Juni,00:30:17.760,اور وہاں دیکھو چچا اور مینا بھی یہاں ہیں۔,9,"And look there, uncle and Mina are here as well.",10,,
Jaan Se Pyara Juni,00:30:19.400,کیا وہ خوبصورت نہیں لگ رہی؟,6,Isn’t she looking lovely?,4,,
Jaan Se Pyara Juni,00:30:24.200,واقعی نہیں۔  وہ ٹھیک لگ رہی ہے۔,7,Not really. She’s looking alright.,5,,
Jaan Se Pyara Juni,00:30:26.960,ٹھیک ہے سنو،,3,"Okay listen,",2,,
Jaan Se Pyara Juni,00:30:28.440,تمہیں اس سے بات کرنے کی ضرورت نہیں ہے۔,9,There’s no need for you to speak to her.,9,,
Jaan Se Pyara Juni,00:30:30.240,اوہ ارے… میں اس سے بات کیوں نہ کروں؟,9,Oh hey…Why shouldn’t I speak to her?,7,,
Jaan Se Pyara Juni,00:30:32.160,کیا تم اپنی ماں کی تذلیل بھول گئے ہو؟,9,Have you forgotten your mother humiliation?,6,,
Jaan Se Pyara Juni,00:30:38.600,مینا!,1,Mina!,1,,
Jaan Se Pyara Juni,00:30:40.960,مینا,1,Mina.,1,,
Jaan Se Pyara Juni,00:30:43.280,خدا کے نام پر، خدا کے نام پر…,8,"In the name of God, in the name of God…",10,,
Jaan Se Pyara Juni,00:30:46.040,الحمد للہ، خدا کی تعریف۔,5,"praise be to God, praise be to God.",8,,
Jaan Se Pyara Juni,00:30:48.480,کیسے ہیں جنید؟,3,How are you Junaid?,4,,
Jaan Se Pyara Juni,00:30:52.520,آؤ!,1,Come!,1,,
Jaan Se Pyara Juni,00:30:53.160,چلو میں تمہیں حسن آرا سے ملنے لے چلوں۔,9,Let me take you to meet Husn Ara.,8,,
Jaan Se Pyara Juni,00:30:54.480,ٹھیک ہے۔,2,Okay.,1,,
Jaan Se Pyara Juni,00:31:06.760,سلام۔,1,Greetings.,1,,
Jaan Se Pyara Juni,00:31:11.640,مبارک ہو,2,Congratulations.,1,,
Jaan Se Pyara Juni,00:31:12.760,تم پیاری لگ رہی ہو۔,5,You look lovely.,3,,
Jaan Se Pyara Juni,00:31:15.880,شکریہ,1,Thank you.,2,,
Jaan Se Pyara Juni,00:31:16.800,مبارک ہو حسن آرا۔,4,Congratulations Husn Ara.,3,,
Jaan Se Pyara Juni,00:31:20.040,شکریہ,1,Thank you,2,,
Jaan Se Pyara Juni,00:31:31.080,ام… کیا ہم چلیں؟,4,Umm… Shall we go?,4,,
Jaan Se Pyara Juni,00:31:32.280,جی ہاں,2,Yes.,1,,
Jaan Se Pyara Juni,00:31:33.360,سنو… کیا سب کچھ ٹھیک لگ رہا ہے؟,8,Listen… is everything looking okay?,5,,
Jaan Se Pyara Juni,00:31:35.400,جی ہاں,2,Yes.,1,,
Jaan Se Pyara Juni,00:31:38.240,آپ پیارے لگ رہے ہیں۔,5,You’re looking lovely.,3,,
Jaan Se Pyara Juni,00:31:40.480,جی ہاں,2,Yes.,1,,
Jaan Se Pyara Juni,00:31:43.080,ارے جنید!,2,"Oh, hey Junaid!",3,,
Jaan Se Pyara Juni,00:31:44.960,اللہ کی حمد ہو، اللہ کی حمد ہو!,8,"God be praised, God be praised!",6,,
Jaan Se Pyara Juni,00:31:47.720,اچھے لگ رہے ہیں۔,4,Looking good.,2,,
Jaan Se Pyara Juni,00:31:48.760,بھائی کیسے ہیں آپ؟,4,How are you brother?,4,,
Jaan Se Pyara Juni,00:31:49.480,سب ٹھیک ہے؟,3,All well?,2,,
Jaan Se Pyara Juni,00:31:49.800,میں ٹھیک ہوں,3,I’m fine.,2,,
Jaan Se Pyara Juni,00:31:52.640,بہت عمدہ ترتیب۔,3,Very nice set up.,4,,
Jaan Se Pyara Juni,00:31:54.840,جی ہاں،,2,"Yes,",1,,
Jaan Se Pyara Juni,00:31:55.360,یہ اچھا,2,Its nice,2,,
Jaan Se Pyara Juni,00:31:55.880,خدا کی تعریف کی جائے.,5,God be praised.,3,,
Jaan Se Pyara Juni,00:31:56.600,ہمم,1,Hmm,1,,
Jaan Se Pyara Juni,00:32:06.120,دولہا اور اس کی دلہن کی پارٹی کی کوئی خبر نہیں ہے۔,12,There’s no news of the groom and his bridal party.,10,,
Jaan Se Pyara Juni,00:32:09.240,مجھے بھوک لگ رہی ہے۔,5,I’m feeling hungry.,3,,
Jaan Se Pyara Juni,00:32:11.120,اوہ… لیکن یہ پہلی بار ہے کہ اس لڑکی نے,10,Oh… but this is the first time this girl,9,,
Jaan Se Pyara Juni,00:32:15.200,میں نے یہ سوچ کر بھی دوپہر کا کھانا نہیں کھایا تھا,12,I didn’t even have my lunch,6,,
Jaan Se Pyara Juni,00:32:17.360,کہ چونکہ ہم نے شام کو شادی میں جانا ہے، اس لیے رات کے کھانے میں دعوت کروں گا۔,19,"thinking that since we had to go to a wedding in the evening, I would have a feast at dinner.",20,,
Jaan Se Pyara Juni,00:32:23.200,امی آہستہ سے بولیں۔,4,Speak softly mummy.,3,,
Jaan Se Pyara Juni,00:32:24.800,اگر لوگ آپ کو سنیں گے تو کیا سوچیں گے؟,10,What will people think if they heard you?,8,,
Jaan Se Pyara Juni,00:32:26.440,ارے,1,Hey,1,,
Jaan Se Pyara Juni,00:32:27.640,انہیں سننے دو اور سوچنے دو کہ انہیں کیا پسند ہے، کیا مجھے پرواہ ہے!,15,"Let them hear and think what they like, do I care!",11,,
Jaan Se Pyara Juni,00:32:31.080,اوہ… ارے سفینہ،,3,"Oh… hey Safina,",3,,
Jaan Se Pyara Juni,00:32:34.800,کیا کر رہی ہو؟,4,What are you doing?,4,,
Jaan Se Pyara Juni,00:32:36.240,کم از کم کبھی کبھی اچھے موڈ میں رہیں۔,9,At least be in a good mood sometimes.,8,,
Jaan Se Pyara Juni,00:32:38.280,یہ شادی کا موقع ہے اور آپ…,7,It’s a wedding occasion and you…,6,,
Jaan Se Pyara Juni,00:32:41.560,کم از کم یہاں ہر جگہ اپنا غصہ ظاہر نہ کرنے کی کوشش کریں۔,14,at least try not to show your anger,8,,
Jaan Se Pyara Juni,00:32:43.440,مجھے آپ کے مشورے کی ضرورت نہیں انور!,8,I don’t need your advice Anwar!,6,,
Jaan Se Pyara Juni,00:32:46.560,اور میں آپ کو بتاتا چلوں…,6,And let me just inform you…,6,,
Jaan Se Pyara Juni,00:32:49.640,کہ ایسی شکایات، جھگڑے اور لڑائیاں عموماً اس گھر میں ہوتی ہیں جس میں شادیاں ہوتی ہیں اور کچھ ایسی!,20,"that such complaints, arguments and fights usually happen in a house that has weddings and some such!",17,,
Jaan Se Pyara Juni,00:32:58.400,اس طرح کے واقعات ان جگہوں پر ہوتے ہیں جہاں ان کے جارحانہ، جھگڑالو رشتہ دار ہوتے ہیں۔,18,"Such incidents happen then at places where they have aggressive, argumentative relatives.",12,,
Jaan Se Pyara Juni,00:33:03.040,لیکن اگر آپ,3,But if you,3,,
Jaan Se Pyara Juni,00:33:04.880,ایک لمحہ نکال کر اردگرد نظر ڈالیں…,7,take a moment to look around…,6,,
Jaan Se Pyara Juni,00:33:06.880,آپ دیکھیں گے کہ یہاں مہذب لوگ موجود ہیں۔,9,you’ll see that there are decent people here.,8,,
Jaan Se Pyara Juni,00:33:08.600,اردگرد نظر ڈالیں۔,3,Have a look around.,4,,
Jaan Se Pyara Juni,00:33:10.400,آپ کے علاوہ سب۔,4,Everyone except you.,3,,
Jaan Se Pyara Juni,00:33:13.240,سب سے پہلے تم نے میرے بھائی کی چھپ کر شادی کی۔,12,First of you got my brother married in secret.,9,,
Jaan Se Pyara Juni,00:33:17.080,یہاں میں نے اپنے بھائی کی شادی کے لیے ایسے خواب دیکھے تھے لیکن تم نے جا کر ان سب کو برباد کر دیا!,24,Here I had such dreams for my brother’s wedding but you just went and destroyed all of them!,18,,
Jaan Se Pyara Juni,00:33:23.080,ٹیچ، ٹیچ!,2,"Tch, tch!",2,,
Jaan Se Pyara Juni,00:33:24.960,آپ نے سینکڑوں لڑکیوں کو چیک کیا ہے!,8,You’ve checked out hundreds of girls!,6,,
Jaan Se Pyara Juni,00:33:27.720,اور ابھی تک آپ اس سفر پر ہیں؟,8,And yet you’re still on that trip?,7,,
Jaan Se Pyara Juni,00:33:30.160,اوہ، ندا،,2,"Oh, hey Nida,",3,,
Jaan Se Pyara Juni,00:33:31.720,آپ کو اپنی ماں کو چیک کرنے کی ضرورت ہے.,10,You need to keep your mother in check.,8,,
Jaan Se Pyara Juni,00:33:33.520,مینا مجھے تم سے بات کرنے کا موقع نہیں ملا۔,10,"Mina, I never got the opportunity to speak to you.",10,,
Jaan Se Pyara Juni,00:33:35.240,کیسی ہو؟,2,How are you?,3,,
Jaan Se Pyara Juni,00:33:36.200,میں ٹھیک ہوں انور بھائی۔,5,I’m fine brother Anwar.,4,,
Jaan Se Pyara Juni,00:33:37.840,ویسے,1,By the way,3,,
Jaan Se Pyara Juni,00:33:38.760,آج صبح میری شرافت بھائی سے بات ہوئی۔,8,I spoke to brother Sharafat this morning.,7,,
Jaan Se Pyara Juni,00:33:41.800,اور اس نے مجھے بتایا کہ تم نے خود,9,And he told me that you yourself,7,,
Jaan Se Pyara Juni,00:33:47.480,جی ہاں,2,Yes.,1,,
Jaan Se Pyara Juni,00:33:48.360,مجھے یہ سن کر بہت خوشی محسوس ہوئی۔,8,I felt very happy hearing it.,6,,
Jaan Se Pyara Juni,00:33:49.880,تم نے اچھی بات کی۔,5,You did a good thing.,5,,
Jaan Se Pyara Juni,00:33:53.800,ارے ارے…,2,Oh hey…,2,,
Jaan Se Pyara Juni,00:33:55.240,شکیل صاحب بھی آ گئے!,5,Even Mr. Shakil has come!,5,,
Jaan Se Pyara Juni,00:34:16.080,بیٹھیں شکیل صاحب۔,3,Sit down Mr. Shakil.,4,,
Jaan Se Pyara Juni,00:34:38.960,ہم جا رہے ہیں… ہم بس تھوڑی دیر میں جا رہے ہیں۔,12,We’re leaving… we’re just leaving in a bit.,8,,
Jaan Se Pyara Juni,00:34:40.800,میں تمہیں کال کروں گا۔,5,I’ll call you.,3,,
Jaan Se Pyara Juni,00:34:41.560,ٹھیک ہے۔,2,Okay.,1,,
Jaan Se Pyara Juni,00:34:48.360,واہ!,1,Wow!,1,,
Jaan Se Pyara Juni,00:34:51.840,آپ پیارے لگ رہے ہیں۔,5,You’re looking lovely.,3,,
Jaan Se Pyara Juni,00:34:54.640,خدا کا شکر ہے,4,Thank god,2,,
Jaan Se Pyara Juni,00:34:56.280,کہ آپ کم از کم جانے کے لیے تیار ہیں۔,10,that you’re at least dressed to go.,7,,
Jaan Se Pyara Juni,00:34:58.680,ورنہ آپ نے واقعی مجھے پریشان کر دیا تھا ممی۔,10,Otherwise you really had me worried mummy.,7,,
Jaan Se Pyara Juni,00:35:00.560,آپ کو فکر مند ہونا چاہیے اور بجا طور پر…,10,You should be worried and rightly so…,7,,
Jaan Se Pyara Juni,00:35:02.680,کیونکہ آپ نے ابھی تک مجھے اپنا جواب نہیں دیا ہے۔,11,because you still haven’t given me your answer.,8,,
Jaan Se Pyara Juni,00:35:06.520,تو بتاؤ کیا,3,"So tell me,",3,,
Jaan Se Pyara Juni,00:35:08.080,تم میری شرط ماننے کو تیار ہو؟,7,are you willing to agree to my condition?,8,,
Jaan Se Pyara Juni,00:35:17.080,ممی…,1,Mummy…,1,,
Jaan Se Pyara Juni,00:35:18.760,پلیز ایسا مت کریں۔,4,Please don’t do this.,4,,
Jaan Se Pyara Juni,00:35:23.200,ہم…,1,We…,1,,
Jaan Se Pyara Juni,00:35:24.800,ہم اس کے بارے میں بعد میں بات کر سکتے ہیں۔,11,We can talk about this later.,6,,
Jaan Se Pyara Juni,00:35:26.840,ہاں… ٹھیک ہے،,3,"Yes…Fine,",1,,
Jaan Se Pyara Juni,00:35:29.000,مجھے بھی کوئی جلدی نہیں ہے فارس۔,7,I’m in no rush either Faris.,6,,
Jaan Se Pyara Juni,00:35:38.600,نہیں، یہ ہے -,4,"No, it’s –",3,,
Jaan Se Pyara Juni,00:35:40.240,ماں؟,1,Mummy?,1,,
Jaan Se Pyara Juni,00:35:41.360,امی، کم از کم میری بات تو سن لیں۔,9,"Mummy, at least listen to me.",6,,
Jaan Se Pyara Juni,00:35:44.720,جیسا کہ میں نے کہا… ہم,6,As I said…we,3,,
Jaan Se Pyara Juni,00:35:47.040,اس کے بارے میں بعد میں بات کریں گے۔,9,will talk about this later.,5,,
Jaan Se Pyara Juni,00:35:50.680,بس آج گزرنے دو۔,4,Just let today pass.,4,,
Jaan Se Pyara Juni,00:35:53.040,دن گزر رہا ہے۔,4,The day is passing.,4,,
Jaan Se Pyara Juni,00:35:55.640,اگلے چند گھنٹوں میں، آپ,5,"In the next few hours, you will",7,,
Jaan Se Pyara Juni,00:35:59.880,یا وہ اپنی زندگی کو جو کچھ بچا ہے اس پر لعنت بھیجے گی۔,14,or she will end up cursing her life for what’s left of it.,13,,
Jaan Se Pyara Juni,00:36:03.800,نتیجہ کچھ بھی ہو،,4,"Whatever the result,",3,,
Jaan Se Pyara Juni,00:36:05.800,وہ وہی ہے جو ہار جائے گی۔,7,she’s the one who will end up losing.,8,,
Jaan Se Pyara Juni,00:36:09.440,یہ آپ پر منحصر ہے۔,5,Its up to you.,4,,
Jaan Se Pyara Juni,00:36:14.280,جب سب کچھ آپ کے ہاتھ میں ہے تو میں کیسے فیصلہ کر سکتا ہوں۔,15,when everything’s in your hands ..mummy.,6,,
Jaan Se Pyara Juni,00:36:18.760,یہ واقعی بہت آسان ہے.,5,It’s really quite simple.,4,,
Jaan Se Pyara Juni,00:36:21.120,تم یا تو حسن آرا سے شادی کر سکتے ہو…,10,You can either marry Husn Ara…,6,,
Jaan Se Pyara Juni,00:36:24.000,اور اسے جہاں چاہو لے جاؤ۔,6,and take her wherever you want to.,7,,
Jaan Se Pyara Juni,00:36:26.360,مجھے کوئی اعتراض نہیں ہے۔,5,I have no objection.,4,,
Jaan Se Pyara Juni,00:36:29.040,لیکن اس کے بعد آپ کا اور میرا کوئی تعلق نہیں رہے گا۔,13,But after that you and I will have no association.,10,,
Jaan Se Pyara Juni,00:36:33.760,اور نہ ہی تمہارا,4,And nor will you have any association with,8,,
Jaan Se Pyara Juni,00:36:38.040,ماں…,1,Mummy…,1,,
Jaan Se Pyara Juni,00:36:39.320,دیکھو یہ واقعی اتنا آسان ہے۔,6,See its really that simple.,5,,
Jaan Se Pyara Juni,00:36:43.080,آپ کو بس اسے فون کرنا ہے اور اسے بتانا ہے کہ دولہا کی شادی کی تقریب نہیں آ رہی…,20,All you need to do is call her and tell her the groom’s wedding party isn’t coming…,17,,
Jaan Se Pyara Juni,00:36:49.280,اور یہ کہ ہم اس ایسوسی ایشن کو ختم کر رہے ہیں۔,12,and that we are ending this association.,7,,
Jaan Se Pyara Juni,00:36:59.800,ممی…,1,Mummy…,1,,
Jaan Se Pyara Juni,00:37:00.440,ممی… ممی، بس ایک منٹ انتظار کریں پلیز… بس ایک منٹ۔,11,"Mummy… mummy, wait just a minute please… one minutes that’s all.",11,,
Jaan Se Pyara Juni,00:37:05.600,امی، پلیز ایسا مت کریں۔,5,"Mummy, please don’t do this.",5,,
Jaan Se Pyara Juni,00:37:08.720,وہ سب وہاں ہمارا انتظار کر رہے ہیں۔,8,They’re all waiting there for us.,6,,
Jaan Se Pyara Juni,00:37:14.240,میں… میں جانتا ہوں کہ,5,I… I know that,4,,
Jaan Se Pyara Juni,00:37:16.480,آپ اس شادی سے ناخوش ہیں۔,6,you’re unhappy with this marriage.,5,,
Jaan Se Pyara Juni,00:37:18.600,میں جانتا ہوں کہ حسن آرا نہیں ہے –,9,I know that Husn Ara isn’t –,7,,
Jaan Se Pyara Juni,00:37:20.080,میں خود کو دہرانا پسند نہیں کرتا!,7,I don’t like to repeat myself!,6,,
