Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre,Episode No#,URL,Sentence No,Timestamps,Urdu Sentence,English Sentence
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,10.0,00:01:05.900,کیا آپ کو اپنی بیوی سے ڈانٹ پڑی ہے؟,did you get a scolding from your wife?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,11.0,00:01:09.100,سب پاگل ہیں!  ان سب کے..,all are mad! all of them..
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,12.0,00:01:15.140,اس کی بہن کے مختلف مسائل ہیں، اس کے مختلف مسائل ہیں.. ایمانداری سے!,"her sister have different issues, she has different issues.. honestly!"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,13.0,00:01:26.460,ویسے بھی، کیا آپ ٹھیک ہیں؟,"anyway, are you fine?"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,14.0,00:01:28.570,ہاں، میں ہمیشہ ٹھیک ہوں,"Yes, I am always Ok"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,15.0,00:01:45.610,آنٹی کو سلام!,Greetings aunty!
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,16.0,00:01:47.140,ہیلو شیری ڈیئر، سوری میں کچن کے اندر تھا۔  تم ٹھیک ہو؟,"hello Sherry dear, sorry I was inside the kitchen. Are you fine?"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,17.0,00:01:53.120,آنٹی مجھے علیزے کی بالکل سمجھ نہیں آئی۔  وہ ناشکری ہے، ایمانداری سے!,"aunty, I don't understand Aleezay at all. She is thankless, honestly!"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,18.0,00:02:01.680,کیا ہوا پیارے بتاؤ  علیزے نے اب کیا کیا؟,"what happened dear, tell me. What Aleezay did now?"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,19.0,00:02:11.540,نہ جانے ان دونوں کا کیا بنے گا کیا,don't know what will happen to both of them
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,20.0,00:02:14.610,ہوا؟,what happened?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,21.0,00:02:16.780,آپ کی والدہ بالکل درست تھیں۔  آپ نے دو لڑاکا طیارے لائے ہیں,your mother was absolutely correct. You have brought up two fighter planes
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,22.0,00:02:21.940,ان دونوں میں نہ تو بات کرنے کا سلیقہ ہے اور نہ ہی وہ نتائج کے بارے میں سوچتے ہیں,both of them neither have the manners to talk nor they think about the consequences
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,23.0,00:02:25.460,جو منہ میں آتا ہے کہہ دیتے ہیں,They say whatever comes into their mouth
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,24.0,00:02:27.420,وہ سیدھی اور سادہ لڑکیاں ہیں,they are straight forward & simple girls
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,25.0,00:02:29.380,ہاں بالکل، بہت سادہ... پتہ نہیں ان کے دماغ میں کیا کچرا بھرا ہوا ہے،,"yes absolutely, very simple... Don't know what rubbish is filled in their brains"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,26.0,00:02:39.420,مجھے ایک بات سمجھ نہیں آتی۔  ایسی ساری باتیں صرف آپ کے ساتھ ہی کیوں ہوتی ہیں؟,"by the way, I don't understand one thing. Why all of such things happen with you only?"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,27.0,00:02:45.480,مجھے خود سمجھ نہیں آتی، میرے باس کو مجھ سے پیار کیسے ہو گیا,"I don't get it myself, how come my boss had fallen in love with me"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,28.0,00:02:51.280,اس نے تمہیں پرپوز کیا ہے، اور تمہیں بخار ہو گیا ہے,"She has proposed you, and you got a fever"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,29.0,00:02:55.190,وہ پاگل لگ رہی ہے۔  وہ کافی سمجھدار انسان ہے، اس کا نام لیتے ہی ہر کوئی کانپ جاتا ہے،,"She seems to be mad. She is quite a wise person, everyone shivers while taking her name"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,30.0,00:02:59.810,آپ ضرور جو سب سے زیادہ کانپتے ہیں,you must the one who shivers the most
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,31.0,00:03:02.490,مجھے اس کی آواز مقدس لگتی ہے، لیکن آپ کو کیسے معلوم؟,"I feel sacred of her voice, but how do you know?"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,32.0,00:03:05.990,میں تمہاری بہن ہوں، اب کوئی اور کام ڈھونڈو,"I am your sister, now find another job"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,33.0,00:03:11.190,وہ تمہیں بھگوڑنے کے لیے یہ سب کر رہی ہے،,She is doing all of this to make you runaway
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,34.0,00:03:16.880,لڑکیاں اتنی بے شرم ہو گئی ہیں کہ,"by the way, girls have become so shameless"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,35.0,00:03:19.240,وہ لڑکی نہیں ہے، لیکن میرے باس,"she is not a girl, but my boss"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,36.0,00:03:20.580,تم تو بہت چھوٹے بچے ہو نا؟  تم کچھ نہیں جانتے!,"you are a very small kid, right? You know nothing!"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,37.0,00:03:25.120,اس نے میرے بھائی پر بُری نظر ڈالی ہے,she has put an evil eye on my brother
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,38.0,00:03:29.020,مجھے آپ کو دیکھ کر ایک بات یاد آتی ہے، مجھے گولی سے نہیں ڈرتا لیکن مجھے پیار ہونے کا ڈر ہے,"I remember one thing after looking at you, I don't fear a bullet but I fear falling in love"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,39.0,00:03:34.740,ٹھیک ہے اسے روکو!,ok stop it!
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,40.0,00:03:35.980,مجھے آپ کو دیکھ کر ہی یاد آیا کہ کیا,I could only recall this after looking at you
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,41.0,00:03:38.870,آپ نے اس میں چینی نہیں ڈالی؟,haven't you put sugar in it?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,42.0,00:03:39.890,میں نے کیا، لیکن اب آپ کو کوئی محسوس نہیں ہوگا,"I did, but now you won't feel any"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,43.0,00:03:55.750,میرے پیارے، مرد کی محبت ایسی ہوتی ہے۔  وہ کسی کو اس لیے مار سکتے ہیں کہ پہلے,"my dear, a man's love is like that. They can kill someone for it"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,44.0,00:04:00.150,اس کی محبت کی قدر ہوتی ہے،,value his love
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,45.0,00:04:01.960,وہ ایسا نہیں تھا,"earlier, he wasn't like that"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,46.0,00:04:04.100,البتہ پہلے تھا، تم نے اپنا گھر چھوڑا تھا اس لیے,"however he was earlier, you had left your house because of it"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,47.0,00:04:09.060,میں نے اس وقت کچھ نہیں کہا تھا,I didn't said anything at that time
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,48.0,00:04:11.370,لیکن اب دیکھو وقت کے ساتھ اس میں بہت تبدیلی آ گئی ہے۔  وہ آپ کا بہت خیال رکھتا ہے,"but now see, with time there is a lot of change in him. He takes very good care of you"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,49.0,00:04:17.700,پھر بھی، اگر آپ کہیں گے کہ وہ ایسا ہے ایسا نہیں ہے۔  پھر یہ ٹھیک نہیں ہے میرے پیارے,"Still, if you will say he is like this not like that. Then its not right my dear"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,50.0,00:04:25.830,پیارے دیکھو، ایک کھلونا چونچ لگاتا ہے اگر ہم اسے بہت زیادہ چارج کرتے ہیں تو,"Dear look, a toys beaks if we charge it a lot"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,51.0,00:04:30.760,خیال رکھنا اور کوئی ایسا کام نہ کرو جس کے لئے تمہیں بعد میں پچھتاوا ہو مجھے وہ,take care & don't do any such thing for which you'll regret later
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,52.0,00:04:35.250,پسند نہیں آیا جس طرح اس نے تم سے میرے بارے میں شکایت کی تھی,I didn't like it the way he had complained to you about me
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,53.0,00:04:39.200,تمہیں کیا ہے؟  تم اس کے باپ سے بھی بہت سی باتیں کرتے ہو۔  تم اسے اپنے باپ کی طرح سمجھو جس,what's with you? You also discuss so many things with his father. You consider him like your father
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,54.0,00:04:45.010,طرح وہ مجھے,the same manner he considers me as his mother
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,55.0,00:04:49.120,اپنی بہن کو بتانے کے بجائے اپنی ماں سمجھتا ہے، اس نے مجھے یہ سب کہا تھا,"instead of telling his sister, he had told me all this"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,56.0,00:04:54.100,پیارے، میری باتوں کو عزت دو۔  اس کا بھروسہ میری طرف سے ٹوٹنے نہ دے,"Dear, honor my words. Don't let his trust break from my side"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,57.0,00:04:59.300,اس پر شک نہ کرے,don't doubt him
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,58.0,00:05:01.040,اور اگر اس نے اسی طرح شک کیا ہوتا تو کیا ہوتا؟,"And what if he had doubted in the same manner, then?"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,59.0,00:05:04.060,اگر آپ کے والد اس جگہ ہوتے تو آپ کے باس کو بھی ڈانٹ دیتے,"if your father had been in this place, then he would have scolded your boss too"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,60.0,00:05:09.400,جو بھی بااختیار ہے، وہ اس کے مطابق اپنا اختیار دکھاتا ہے,"whoever is authoritative, he shows its authority accordingly"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,61.0,00:05:14.860,؟  تو آپ کو لگتا ہے کہ اس نے ٹھیک کیا؟,Really? So you think he did right?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,62.0,00:05:18.140,ہاں مرد کے پیار کرنے کے انداز میں فرق ہوتا ہے,"Yes, there is a difference in a man's way of loving"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,63.0,00:05:25.780,مجھے اس طرح مت دیکھو,don't look at me like this
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,64.0,00:05:29.860,میری باتوں پر سوچو، کچھ دماغ استعمال کرو,"think upon my words, use some brain"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,65.0,00:05:35.050,یہ اپنے شوہر کو غلط سمجھنے کے لیے گناہ ہے,its a sin to misunderstand your husband
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,66.0,00:05:38.100,اور وہ بھی اتنا خیال رکھنے والا شوہر,and that too such a caring husband
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,67.0,00:05:43.170,رمزا کافی نہیں تھا کہ اب تم بھی اس کے پیچھے ہو؟,"was Ramza not enough, that now you are also after him?"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,68.0,00:05:49.740,وہ آپ کو بھڑکاتی ہے اور آپ کا رد عمل ہے کہ,"She provokes you, and you react"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,69.0,00:05:55.450,آپ دونوں بہت احمق ہیں، آپ بغیر تحقیق کیے کچھ بھی کرنے لگتے ہیں،,"both of you are so stupid, you start doing anything without investigating it"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,70.0,00:06:03.720,یہ سوچیں کہ,"See, think about it"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,71.0,00:06:07.770,اگر آپ کو چننا پڑا تو آپ کس کو چنیں گے؟  آپ کو اس کے بارے میں سوچنا ہے,if you had to choose then whom you'll choose? you have to think about it
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,72.0,00:06:12.840,نوکری یا گھریلو؟,job or household?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,73.0,00:06:20.120,آپ کام کبھی بھی کر سکتے ہیں,you can do the job anytime
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,74.0,00:06:22.920,لیکن شادی صرف ایک بار ہوتی ہے اور خاندان بھی صرف ایک بار بنتا ہے,"but marriage happens only once, and a family is also made only once"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,75.0,00:06:32.000,دیکھو میں تمہاری ماں ہوں۔  میں آپ کو اپنے ماضی کے تجربات سے سب سے اہم باتیں بتا رہا ہوں,"See, I am your mother. I am telling you the most important things from my past experiences"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,76.0,00:06:37.600,باقی آپ کی پسند اور قسمت ہے، آپ مانیں یا نہ مانیں، کیا,"Rest is your choice & fate, whether you agree with it or not"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,77.0,00:06:56.940,میں چائے لاؤں؟,"maam, shall I bring tea?"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,78.0,00:06:59.220,نہیں نہیں، میں کچھ نہیں لوں گا۔  میں جا رہا ہوں,"No no, I won't take anything. I am leaving"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,79.0,00:07:02.970,پلیز جا کر چائے لے آؤ۔  وہ چیز بھی لے آؤ جو میں نے پکائی تھی,please go & bring tea. Also bring the item I had baked
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,80.0,00:07:06.340,اوکے بہتر اوکے,Okay better
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,81.0,00:07:16.420,سوری امی,ok sorry mom
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,82.0,00:07:21.100,آپ واپس کیسے جائیں گی؟,how will you go back?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,83.0,00:07:22.930,ڈرائیور اور گاڑی شیری نے فراہم کی ہے، میں اس کے ساتھ چلوں گی,"The driver & the car Sherry has provided, I will go with him"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,84.0,00:07:27.240,یہ سارا دن پارکنگ کے اندر ہی رہتی ہے،,it stays inside the parking all day long
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,85.0,00:07:30.210,تمہارے والد نے صاف کہہ دیا ہے کہ وہ گاڑی استعمال نہیں کرے گا، یہ,Your father has clearly said that he will not use that car
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,86.0,00:07:34.020,بچہ اور کتنا برداشت کرے گا؟,"after all, how much more the kid shall tolerate?"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,87.0,00:07:36.540,شیری نے مجھے کچھ نہیں بتایا,Sherry didn't tell me anything
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,88.0,00:07:38.390,وہ کوئی گڑبڑ نہیں کرتا، آپ اور رمزا کی طرح,"he doesn't create any mess, like you & Ramza do"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,89.0,00:07:44.100,اس کا دل بھی اتنا بڑا ہے جیسے اس کے گھر,his heart is so big like his house
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,90.0,00:07:47.860,ٹھیک ہے ماں پلیز... آپ میرے گھر سے کچھ کھائے پیئے بغیر نہیں جائیں گی۔  پلیز بیٹھو,"Okay mom, please... you won't go without eating or drinking anything from my house. Please sit"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,91.0,00:07:53.140,پلیز، شیری کی خاطر,"Please, for Sherry's sake"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,92.0,00:08:02.960,اتنی ناانصافی!,so unfair!
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,93.0,00:08:05.480,تم اسے مجھ سے زیادہ پیار کرتے ہو!,you love him more than me!
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,94.0,00:08:15.120,یہ کون ہے,who is it?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,95.0,00:08:19.000,یہ رمزا کی کال ہے۔  میں اس کے بارے میں کیا کروں؟,its Ramza's call. What shall I do about her?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,96.0,00:08:22.240,رہنے دو، میں اس سے,"let it be, I will talk to her"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,97.0,00:08:24.440,ہاں میں بات کروں گا، گویا وہ تمہاری بہت عزت کرتی ہے,"yes, as if she respects you a lot"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,98.0,00:08:36.270,ہیلو!  جی پیاری شیری آپ کیسی ہیں؟,hello! yes dear how are you Sherry?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,99.0,00:08:40.280,میں ٹھیک ہوں آنٹی میں سوچ رہا تھا کہ آپ اسے چھوڑ دیں۔  جیسا کہ علیزے پریشان ہو گا اگر تم وہاں جاؤ گے تو,"I am fine, aunty I was thinking you should leave it. As Aleezay will be upset if you'll go there"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,100.0,00:08:47.210,نہیں، میں واقعی علیزے کے ساتھ ہوں,"no dear, I am with Aleezay"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,101.0,00:08:50.660,؟  اس کا مزاج کیسا ہے؟,really? how is her mood?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,102.0,00:08:54.390,یہ اچھا ہے,its good
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,103.0,00:08:58.660,تم اس کا بہت اچھی طرح خیال رکھتی ہو,you take very good care of her
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,104.0,00:09:01.310,میرے دل میں ایک خوف ہے جب سے علیزے میری زندگی میں آیا ہے,I have a fear in my heart since Aleezay came into my life
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,105.0,00:09:06.280,ہمیں اپنی قیمتی چیز کے کھو جانے کا ڈر ہے,we fear about losing our precious thing
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,106.0,00:09:11.380,تم بالکل پاگل ہو!,you are absolutely crazy!
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,107.0,00:09:13.340,ویسے، وہ کہاں ہے؟  میری چڑیل جیسی بیوی؟,"by the way, where is she? My witch like  wife?"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,108.0,00:09:17.760,وہ اندر ہے,She is inside
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,109.0,00:09:23.350,تم گھر آ رہے ہو؟,are you coming home?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,110.0,00:09:25.320,ہاں میں,"yes, I am about to reach"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,111.0,00:09:27.620,آنٹی کے پاس پہنچنے ہی والا ہوں، آدھے دن کی وجہ سے کام کم تھا,"aunty, there was less work due to half day"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,112.0,00:09:30.440,ٹھیک ہے پیارے,Okay fine dear
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,113.0,00:09:34.810,آپ نے دیکھا، وہ تم سے کتنا پیار کرتا ہے,"did you see, how much he loves you"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,114.0,00:09:38.190,تم یہاں ہو، وہ سب جانتا ہوگا۔  وہ صرف ڈرامہ کر رہا ہے,"you are here, he must be knowing all. He is just doing drama"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,115.0,00:09:42.330,پلیز ڈیئر، فیصلہ نہ کرو۔  اس طرح زندگی اپنی خوبصورتی کھو دیتی ہے,"Please dear, don't judge. This way the life looses its beauty"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,116.0,00:09:48.600,بس چلتے چلتے,just go with the flow
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,117.0,00:10:08.240,سلام آنٹی!,greetings aunty!
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,118.0,00:10:11.990,آپ کیسے ہیں؟,how are you?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,119.0,00:10:12.980,میں ٹھیک ہوں...,I am fine...
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,120.0,00:10:15.550,ورنہ میں خود تمہارے پاس آجاتا,"otherwise, I would have come to you myself"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,121.0,00:10:18.720,یہ دیکھو میں تمہارے لیے کچھ لایا ہوں یہ کیا ہے,"look at this, I have brought something for you"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,122.0,00:10:21.580,؟,what is this?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,123.0,00:10:28.380,شیری کو دیکھو، یہ بہت مہنگا ہے۔  پلیز نتاشا کو دے دو,"Sherry, its very expensive. Please give it to Natasha"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,124.0,00:10:32.320,تم سے قیمتی نہیں,not precious than you
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,125.0,00:10:36.180,دیکھو، ہر بیٹا چاہتا ہے کہ اس کی ماں اچھی لگے,"See, every son wants her mother to look good"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,126.0,00:10:39.360,اور دیکھے، میرے جذبات کو تم سے زیادہ کوئی نہیں سمجھتا یا تو,"and see, nobody understands my feelings more than you do"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,127.0,00:10:42.930,میری ماں سمجھتی تھی یا تمہیں,either my mother used to understand or you
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,128.0,00:10:49.250,اور تمہیں یہاں سے جاتے وقت پہننا پڑتا ہے، تاکہ سب کو پتا چلے کہ تم اپنے بیٹے کے گھر سے واپس آرہی ہو،,"and you have to wear it while leaving from here, so that everyone gets to know that you are coming back from your son's house"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,129.0,00:10:53.250,خوش رہو عزیز,"stay blessed, dear"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,130.0,00:10:56.740,علیزے، اسے کبھی ناراض نہ کرو۔  اس کے پاس سونے کا دل ہے,"Aleezay, never upset him. He has a gold's heart"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,131.0,00:11:12.320,تم ٹھیک ہو؟,are you fine?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,132.0,00:11:14.480,ہاں,yes
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,133.0,00:11:19.000,میں دیکھ سکتا ہوں کہ آپ دونوں کیسے مل رہے ہیں کیا,I can see how both of you are teaming up
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,134.0,00:11:21.780,آپ کو حسد ہو رہا ہے؟,are you being jealous?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,135.0,00:11:24.540,میں آپ کو ایک لاؤں گا,I will get you one
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,136.0,00:11:29.920,آپ اسے کیسے تلاش کرتے ہیں؟,how do you find it?
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,137.0,00:11:44.820,میں اس رپورٹ سے بہت خوش ہوں۔  شاباش مسٹر شوکت، اسے جاری رکھیں!,"I am so happy with this report. Well done Mr. Shokat, keep it up!"
Jaisey Apki Merzi,,,,,,,,,https://www.youtube.com/watch?v=A37RN-2zQog,138.0,00:11:48.430,شکریہ!,Thank you!
