Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre,Episode No#,URL,Sentence No,Timestamps,Urdu Sentence,English Sentence,Start Time,End Time
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=71_x_7gVcaM,308.0,00:35:49.520,سچ پوچھیں تو،,"To be honest,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=71_x_7gVcaM,309.0,00:35:52.280,بہت سے لوگ ایسے حالات میں ختم ہوتے ہیں,many people end up in situations,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=71_x_7gVcaM,310.0,00:35:55.800,جہاں وہ محبت کے ساتھ ساتھ فروخت ہو جاتے ہیں۔,where they get sold along with love.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=71_x_7gVcaM,311.0,00:36:08.040,وہ کون ہے؟,Who is he?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=71_x_7gVcaM,312.0,00:36:13.880,کیا میں پوچھ سکتا ہوں کہ...,Can I ask that...,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=71_x_7gVcaM,313.0,00:36:18.080,...اگر آپ کے پاس پیسہ ہے,...if you have money,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=71_x_7gVcaM,314.0,00:36:21.400,اور کوئی محبت کے ساتھ خود کو بیچنے کو تیار ہے,and someone is ready to sell,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=71_x_7gVcaM,315.0,00:36:25.840,تو آپ کس کو خریدیں گے؟,then who will you buy?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=71_x_7gVcaM,316.0,00:36:33.120,اس کا نام بتاؤ,"Tell me his name,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=71_x_7gVcaM,317.0,00:36:36.960,میں تمہیں پیسے دوں گا۔,I will give you the money.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=71_x_7gVcaM,318.0,00:36:41.120,اس کی کیا قیمت ہے؟,What is his worth?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=71_x_7gVcaM,319.0,00:36:46.920,مجھے بتاؤ یار۔,"Tell me, man.",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=71_x_7gVcaM,320.0,00:36:50.760,اس کی کیا قیمت ہے؟,What is his worth?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=71_x_7gVcaM,321.0,00:36:53.800,مجھے بتاؤ یار۔,"Tell me, man.",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=71_x_7gVcaM,322.0,00:36:55.040,اس کا نام کیا ہے؟,What’s his name?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=71_x_7gVcaM,323.0,00:36:56.600,میں تمہیں پیسے دوں گا۔,I will give you the money.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=71_x_7gVcaM,324.0,00:36:59.600,چلو یار اس کا نام بتاؤ۔,"Come on man, tell me his name.",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=71_x_7gVcaM,325.0,00:37:03.520,بتاؤ۔,Tell me.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=71_x_7gVcaM,326.0,00:37:09.720,وہ کون ہے؟,Who is he?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=71_x_7gVcaM,327.0,00:37:14.080,بلال عبداللہ!,Bilal Abdullah!,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,1.0,00:00:24.170,کیا میں پوچھ سکتا ہوں کہ,Can I ask that…,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,2.0,00:00:28.330,اگر آپ کے پاس پیسہ ہے,…if you have money,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,3.0,00:00:31.770,اور کوئی,and someone is ready to,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,4.0,00:00:36.130,تو آپ کس کو خریدیں گے؟,then who will you buy?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,5.0,00:00:43.400,اس کا نام بتاؤ,"Tell me his name,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,6.0,00:00:47.330,میں تمہیں پیسے دوں گا۔,I will give you the money.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,7.0,00:00:51.430,اس کی کیا قیمت ہے؟,What is his worth?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,8.0,00:00:54.400,ہہ؟,Huh?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,9.0,00:00:57.200,مجھے بتاؤ یار۔,"Tell me, man.",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,10.0,00:01:01.200,اس کی کیا قیمت ہے؟,What is his worth?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,11.0,00:01:04.030,مجھے بتاؤ یار۔,"Tell me, man.",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,12.0,00:01:05.400,مجھے اس کا نام بتائیں۔,Tell me his name.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,13.0,00:01:11.570,وہ کون ہے؟,Who is he?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,14.0,00:01:15.800,بلال عبداللہ۔,Bilal Abdullah.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,15.0,00:01:42.200,تم بہت مضحکہ خیز ہو۔,You are too funny.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,16.0,00:01:54.770,میں آپ کے پیسے بچا رہا ہوں۔,I am saving your money.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,17.0,00:02:33.800,میں تمہیں سونے دوں گا۔,I’ll put you to sleep.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,18.0,00:02:37.200,آؤ، کھاؤ۔,"Come on, eat.",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,19.0,00:02:39.070,ایک اور کاٹنا۔,Another bite.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,20.0,00:02:47.800,اور اتنی محبت کے بعد,"And after so much love,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,21.0,00:02:52.930,تم نے اسے شک دیا،,"You gave him doubt,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,22.0,00:02:55.630,اور اس نے تمہیں نفرت دی۔,and he gave you hatred.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,23.0,00:03:14.670,جاؤ، اسے راضی کرو۔,"Go, get him to agree.",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,24.0,00:03:18.200,اپنا کام اور باقی,Keep your job and,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,25.0,00:03:21.800,اور کہو,"and say,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,26.0,00:03:24.000,میں محبت کی قیمت پیش کرتا ہوں،,"“I am offering the price of love,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,27.0,00:03:59.400,ہیلو,Hello.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,28.0,00:04:00.830,کہاں ہو یار؟,"Where are you, man?",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,29.0,00:04:05.230,میں یہیں ہوں، میرے عزیز۔,"I’m right here, my dear.",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,30.0,00:04:07.570,بولو۔,Speak.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,31.0,00:04:09.030,کیا آپ کو یاد ہے؟,Do you remember?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,32.0,00:04:11.270,میں کیسے بھول سکتا ہوں؟,How can I forget?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,33.0,00:04:14.970,میں صبح تمہارے ساتھ آؤں گا۔,I’ll come with you in the morning.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,34.0,00:04:17.730,وعدہ؟,Promise?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,35.0,00:04:19.400,وعدہ۔,Promise.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,36.0,00:04:20.770,یہ لو، امی سے بات کرو۔,"Here you go, talk to Mom.",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,37.0,00:04:26.400,ہیلو,Hello.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,38.0,00:04:27.800,سلام، ماں.,"Greetings, Mom.",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,39.0,00:04:29.230,سلام۔,Greetings.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,40.0,00:04:34.330,میں تھوڑی دیر میں وہاں پہنچ جاؤں گا۔,I’ll be there in a little while.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,41.0,00:04:38.170,یہاں؟,Here?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,42.0,00:04:41.000,جی ہاں,Yes.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,43.0,00:04:43.200,کیا وہ بھی آرہا ہے؟,Is he coming too?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,44.0,00:04:46.230,نہیں,No.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,45.0,00:04:49.030,وہ بہت مصروف ہے۔,He’s very busy.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,46.0,00:04:53.770,میں اسے دیکھ کر ہی واپس آیا۔,I just came back after seeing him.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,47.0,00:04:58.230,بے دل کے,The heartless doesn’t,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,48.0,00:05:07.030,میں,I’ll take a leave,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,49.0,00:05:09.730,کیوں؟,Why?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,50.0,00:05:10.930,ہم پارٹی کریں گے!,We’ll party!,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,51.0,00:05:13.200,وہ بہتر ہونے والا ہے،,"He’s going to get better,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,52.0,00:05:18.470,مجھے بہت بھوک لگی ہے۔,I’m so hungry.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,53.0,00:05:21.130,اور میں نے کچھ نہیں کھایا۔,And I haven’t eaten anything.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,54.0,00:05:24.430,ابھی بند کرو۔,Hang up now.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,55.0,00:05:25.730,میں آرہا ہوں۔,I’m coming.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,56.0,00:05:38.030,آپ کا فون۔,Your phone.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,57.0,00:07:27.970,ہمشا…,Hamsha…,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,58.0,00:07:46.030,کیا یہ میں ہوں؟,Is it me?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,59.0,00:07:51.070,نہیں،,"No,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,60.0,00:07:54.970,آپ صرف ایک بہانہ ہیں،,"you are just an excuse,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,61.0,00:07:58.230,مسئلہ کہیں اور ہے۔,the problem lies elsewhere.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,62.0,00:08:02.030,یہ کون ہے؟,Who is it?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,63.0,00:08:09.270,ایک لڑکی، دانیہ۔,"A girl, Dania.",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,64.0,00:08:12.770,وہ ہماری یونیورسٹی میں فیلو تھی۔,She was a fellow at our university.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,65.0,00:08:15.270,وہ عمار کے بہت قریب تھی۔,She was very close to Ammar.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,66.0,00:08:18.330,ہم نے سوچا کہ,We even thought something,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,67.0,00:08:23.000,لیکن ایک دن اچانک,"But one day, suddenly,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,68.0,00:08:29.330,صدف نے کبھی,Sadaf never thought,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,69.0,00:08:33.400,لیکن مجھے نہیں معلوم،,"but I don’t know,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,70.0,00:08:37.530,پھر ان دونوں کی شادی ہو گئی,"Then the two of them got married,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,71.0,00:08:40.670,اور دانیہ واپس کینیڈا چلی گئی۔,and Dania went back to Canada.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,72.0,00:08:44.130,اس کی شادی بھی ہو گئی۔,She got married too.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,73.0,00:08:47.430,دو ماہ قبل,"Two months ago,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,74.0,00:08:49.630,وہ طلاق لے کر واپس آئی تھی۔,she came back after getting a divorce.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,75.0,00:08:54.670,اور پھر وہ دونوں,And then the two of them,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,76.0,00:09:24.470,تم جا رہے ہو؟,Are you leaving?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,77.0,00:09:26.830,اس کا مطلب ہے کہ آپ بے چین ہیں۔,It means you are restless.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,78.0,00:09:30.370,تم واقعی.,You really.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,79.0,00:09:32.270,تم گوند کی طرح ہو گئے ہو۔  جب,You have become like glue.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,80.0,00:09:35.030,وہ ٹوٹتی ہے تو آپ ٹوٹ جاتے ہیں،,"You break apart when she breaks,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,81.0,00:09:39.670,دانیہ پلیز۔,"Dania, please.",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,82.0,00:09:42.470,جو ہوا اچھا نہیں ہوا۔,What happened wasn’t good.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,83.0,00:09:43.530,کیا اچھا نہیں تھا؟,What wasn’t good?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,84.0,00:09:45.270,یہ اچھا نہیں تھا کہ اس نے مجھے تھپڑ مارا,It wasn’t good that she slapped me,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,85.0,00:09:51.830,جبر کی اس جمہوریت میں,"In this democracy of oppression,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,86.0,00:09:56.530,بتاؤ!,Tell me!,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,87.0,00:10:00.870,اس کے منہ سے خون بہہ رہا تھا۔,Her mouth was bleeding.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,88.0,00:10:02.630,ٹھیک ہے؟,Right?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,89.0,00:10:04.170,میں نے اسے بہت زور سے تھپڑ مارا۔,I slapped her so hard.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,90.0,00:10:09.830,میں نے سوچا کہ میں اس کا منہ توڑ دوں گا۔,I thought I would break her face.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,91.0,00:10:14.270,اس بدتمیز عورت نے,That wretched woman,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,92.0,00:10:19.800,میں نے اسے جانے دیا,I let her go,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,93.0,00:10:21.930,میں قسم کھاتا ہوں اسی لیے میں نے اسے جانے دیا۔,I swear that is why I let her go.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,94.0,00:10:25.030,ورنہ,"Otherwise,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,95.0,00:10:28.430,مجھے جانے دو!,Let me go!,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,96.0,00:10:29.770,جیسے میں تمہیں روک رہا ہوں۔,As if I am stopping you.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,97.0,00:10:32.600,میں صرف یہ پوچھ رہا تھا کہ,I was just asking,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,98.0,00:10:35.430,کیا میں جیتوں گا،,"if I will win,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,99.0,00:10:38.170,یا وہ جیت جائے گی۔,or will she win.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,100.0,00:10:40.070,دانیہ تم غصے سے پاگل ہو گئی ہو۔,"Dania, you’ve gone mad with anger.",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,101.0,00:10:42.170,میں خوشی سے پاگل ہوں۔,I’m mad with happiness.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,102.0,00:10:45.070,اتنے مہینوں سے,"For so many months,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,103.0,00:10:50.930,اب جب میں نے آخرکار اسے مارا ہے،,"Now that I have finally hit her,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,104.0,00:10:54.800,مجھے ایسا لگا جیسے میرا انتقام مکمل ہو گیا ہے۔,I felt like my revenge was complete.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,105.0,00:11:00.270,چلو کل شام ملتے ہیں۔,Let’s meet tomorrow evening.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,106.0,00:11:03.270,تم,You’ll stay with,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,107.0,00:11:11.230,واہ،,"Wow,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,108.0,00:11:14.200,تم اس سے بہت پیار کرتے ہو؟,you love her so much?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,109.0,00:11:17.470,یہ دیکھ کر مجھے,Seeing this makes me,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,110.0,00:11:23.200,چلو، تم کیوں گھور رہے ہو؟,"Come on, why are you just staring?",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,111.0,00:11:25.600,جاؤ، اسے راضی کرو،,"Go, convince her,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,112.0,00:11:28.230,ورنہ وہ گھر چھوڑ دے گی۔  جاؤ,or she’ll leave the house.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,113.0,00:11:30.230,!,Go!,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,114.0,00:11:58.800,ایک گھر,A home is built with,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,115.0,00:12:05.130,اور معاف کرنے کی عادت سے بنتا ہے۔,...and the habit of forgiveness.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,116.0,00:12:40.230,تم کون ہو؟,Who are you?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,117.0,00:12:42.200,میں کیسری کا شوہر ہوں۔,I’m Kesari’s husband.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,118.0,00:12:46.970,گارڈ کہاں ہے؟,Where’s the guard?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,119.0,00:12:50.330,گارڈ چلا گیا ہے۔,The guard has left.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,120.0,00:13:21.630,کیا وہ سو گئی ہے؟,Has she gone to sleep?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,121.0,00:13:23.430,وہ چلی گئی ہے۔  صاحب,She has left.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,122.0,00:13:46.570,سر،,"Sir,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,123.0,00:13:48.200,گھر کی چابیاں یہ ہیں۔,here are the house keys.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,124.0,00:13:51.330,میں جا رہا ہوں۔,I’m leaving.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,125.0,00:13:53.770,میرے شوہر باہر میرا انتظار کر رہے ہیں۔,My husband is waiting for me outside.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,126.0,00:13:57.200,اس نے کہا کہ,He said there’s no need,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,127.0,00:14:00.670,وہ کمائے گا اور میرا خیال رکھے گا۔,He’ll earn and take care of me.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,128.0,00:14:03.870,اگر کوئی غلطی یا کوتاہی ہوئی ہو تو,"If there was any mistake or negligence,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,129.0,00:14:07.530,میرا مزید کوئی دخل نہیں ہے۔,I have no further involvement.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,130.0,00:14:09.830,ماہم نے,Ma’am has settled,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,131.0,00:14:14.830,الوداع جناب۔,"Goodbye, sir.",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,132.0,00:14:49.430,جس دن میں رووں گا،,"The day I cry,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,133.0,00:14:53.970,تم میرے آنسوؤں میں ڈوب جاؤ گے۔,you’ll drown in my tears.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,134.0,00:15:24.930,آج,"Today,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,135.0,00:15:26.430,تم ڈوب گئے عمار احمد,"you have drowned, Ammar Ahmed.",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,136.0,00:15:30.970,آپ ڈوب گئے ہیں۔,You have drowned.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,137.0,00:16:10.400,سلام۔,Greetings.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,138.0,00:16:13.930,سلام۔,Greetings.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,139.0,00:16:17.130,ٹھہرو،,"Wait,",,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,140.0,00:16:19.830,میں بس اپنا سامان لاتا ہوں۔,I’ll just bring my stuff.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,141.0,00:16:46.470,زاویار کہاں ہے؟,Where is Zaviyaar?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,142.0,00:16:49.270,وہ شاور لے رہا ہے۔,He is taking a shower.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,143.0,00:16:52.600,آپ یہاں کتنے دنوں سے ہیں؟,How many days are you here for?,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,144.0,00:17:03.730,تمام دنوں کے لیے۔,For all the days.,,
Sun Mere Dil,,,,,,,,,https://www.youtube.com/watch?v=c9O7q7NkAAg,145.0,00:17:09.370,اب میں یہیں رہوں گا۔,Now I’ll stay here.,,
