Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre,Episode No#,URL,Sentence No,Timestamps,Urdu Sentence,English Sentence
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=tsjyhlBUWGo,403.0,00:33:35.650,I think you should go back to Sheheryar.,I think you should go back to Sheheryar.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=tsjyhlBUWGo,404.0,00:33:39.580,And you should let him know,And you should let him know
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=tsjyhlBUWGo,405.0,00:33:43.390,"And the mistakes you've made in the past,","And the mistakes you've made in the past, you wo"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=tsjyhlBUWGo,406.0,00:33:50.450,But still.,But still.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=tsjyhlBUWGo,407.0,00:33:51.230,Go to him at least. Make the first move.,Go to him at least.  Make the first move.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=tsjyhlBUWGo,408.0,00:33:56.890,And the two of you have a daughter as well.,And the two of you have a daughter as well.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=tsjyhlBUWGo,409.0,00:33:59.840,"And after all, Sheheryar loves you a lot.","And after all, Sheheryar loves you a lot."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=tsjyhlBUWGo,410.0,00:34:05.170,He'll definitely give you another chance.,He'll definitely give you another chance.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=tsjyhlBUWGo,411.0,00:35:04.220,My sweetheart! My little doll is here.,My sweetheart!  My little doll is here.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=tsjyhlBUWGo,412.0,00:35:09.530,Papa! Papa!,Dad!  Dad!
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=tsjyhlBUWGo,413.0,00:36:10.580,"Oh, God! Why did this shell go inside?","Oh, God!  Why did this shell go inside?"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=tsjyhlBUWGo,414.0,00:36:20.220,How will I get it out?,How will I get it out?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=tsjyhlBUWGo,415.0,00:36:35.030,Are you making breakfast?,Are you making breakfast?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=tsjyhlBUWGo,416.0,00:36:36.560,"Yes, man. The egg shell's fallen inside.","Yes, man.  The egg shell has fallen inside."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=tsjyhlBUWGo,417.0,00:36:54.640,I'm sorry.,I'm sorry.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=tsjyhlBUWGo,418.0,00:36:57.340,I should've valued your efforts.,I should have valued your efforts.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=tsjyhlBUWGo,419.0,00:37:01.570,I should've understood the situation.,I should have understood the situation.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=tsjyhlBUWGo,420.0,00:37:07.840,I shouldn't have opened a secret door in,I shouldn't have opened a secret door in
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=tsjyhlBUWGo,421.0,00:37:17.910,I'm sorry too.,I'm sorry too.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=tsjyhlBUWGo,422.0,00:37:20.870,I shouldn't have left a space for,I shouldn't have left a space for a
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=tsjyhlBUWGo,423.0,00:37:26.550,It's my fault too.,It's my fault too.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=tsjyhlBUWGo,424.0,00:37:28.920,You should've been my first priority.,You should have been my first priority.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=tsjyhlBUWGo,425.0,00:37:31.360,We've realized it now though.,We've realized it now though.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=tsjyhlBUWGo,426.0,00:37:34.590,We should start anew.,We should start again.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=tsjyhlBUWGo,427.0,00:37:37.470,So I'll start anew by teaching you,So I'll start anew by teaching you
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=tsjyhlBUWGo,428.0,00:37:41.460,All right. Remove this shell first.,Okay.  Remove this shell first.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,1.0,00:00:47.880,- Salam.,- Salam.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,2.0,00:00:49.670,Salam.,Hello.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,3.0,00:01:05.120,Is the entire stock here?,Is the entire stock here?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,4.0,00:01:07.110,"Yes, it arrived in the morning.","Yes, it arrived in the morning."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,5.0,00:01:09.960,- Set it properly.,- Set it properly.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,6.0,00:01:15.900,"And, listen?","And, listen?"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,7.0,00:01:18.040,Your husband's threats are getting,Your husband's threats are getting
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,8.0,00:01:20.850,"If he's in the municipality, does that mean","If he's in the municipality, does that mean"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,9.0,00:01:25.310,He has to take out,He has to take out
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,10.0,00:01:28.320,Is 5000 a week less?,Is 5000 a week less?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,11.0,00:01:31.130,"What can we do, Doctor?","What can we do, Doctor?"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,12.0,00:01:33.870,He's helpless.,He's helpless.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,13.0,00:01:38.850,"He was saying to make it 8, if not 10.","He was saying to make it 8, if not 10."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,14.0,00:01:43.350,He has to take out shares,He has to take out shares
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,15.0,00:01:46.060,You people are only ever worried,You people are only ever worried
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,16.0,00:01:52.150,"Anyway, the stock that has arrived","Anyway, the stock that arrived"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,17.0,00:01:56.080,it'll get expired quickly.,expire quickly.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,18.0,00:01:59.520,"Because, look, Shafiq won't be able","Because, look, Shafiq won't be able"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,19.0,00:02:02.040,Why do you think I pay Shafiq so much?,Why do you think I pay Shafiq so much?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,20.0,00:02:04.670,So that there isn't any inspection,So that there isn't any inspection
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,21.0,00:02:08.550,These medicines are about to be expired.,These medicines are about to expire.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,22.0,00:02:13.790,And what kind of loss?,And what kind of loss?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,23.0,00:02:15.580,"An expired medicine loses its usefulness,","An expired medicine loses its usefulness, its"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,24.0,00:02:20.310,"When there is no effect,","When there is no effect,"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,25.0,00:02:24.690,"And besides, poor people's immune system","And besides, poor people's immune system"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,26.0,00:02:28.040,They suffer a little and fix themselves.,They suffer a little and fix themselves.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,27.0,00:02:31.040,- You understand?,- You understand?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,28.0,00:02:32.860,Set these and go make tea for me.,Set these and go make tea for me.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,29.0,00:02:36.860,And yes!,And yes!
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,30.0,00:02:38.830,Carefully wash your hands.,Wash your hands carefully.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,31.0,00:02:43.920,Yes.,Yes.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,32.0,00:02:47.950,She herself is using expired medicines and,She herself is using expired medicines and
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,33.0,00:02:54.030,"""We're worried about money.""","""We're worried about money."""
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,34.0,00:02:56.730,Hameeda Auntie!,Hameeda Auntie!
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,35.0,00:02:59.160,Hameeda Auntie!,Hameeda Auntie!
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,36.0,00:03:02.130,"Oh, my princess is here!","Oh, my princess is here!"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,37.0,00:03:05.710,Why do you call me a princess?,Why do you call me a princess?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,38.0,00:03:08.440,"Because you're a princess, that's why.","Because you're a princess, that's why."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,39.0,00:03:10.340,Then what do you call Karmu?,Then what do you call Karmu?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,40.0,00:03:12.520,Daughters are princesses for mothers,Daughters are princesses for mothers
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,41.0,00:03:17.940,So I'm really hungry.,So I'm really hungry.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,42.0,00:03:21.170,Doctor has given strict instructions,doctor has given strict instructions
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,43.0,00:03:27.200,Let it go today. She's not even here.,Let it go today.  She's not even here.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,44.0,00:03:30.400,This will be our secret.,This will be our secret.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,45.0,00:03:31.900,Like how Karmu came that day,Like how Karmu came that day
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,46.0,00:03:35.980,"By the way, why doesn't","By the way, why doesn't"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,47.0,00:03:39.990,I play with him and I have fun.,I play with him and I have fun.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,48.0,00:03:42.800,I get bored here all day otherwise.,I get bored here all day otherwise.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,49.0,00:03:45.160,Mama locks all the games too,Mama locks all the games too
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,50.0,00:03:47.680,"Okay, enough! So many questions","Okay, enough!  So many questions"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,51.0,00:03:50.080,You were just screaming you were hungry.,You were just screaming you were hungry.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,52.0,00:03:53.380,I'm hungry. But I'll go and shower,I'm hungry.  But I'll go and shower
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,53.0,00:03:56.120,- What kind of a condition?,- What kind of a condition?  -
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,54.0,00:03:58.490,I promise I won't tell Mama.,I promise I won't tell Mama.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,55.0,00:04:00.200,I'll play with Karmu,I'll play with Karmu
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,56.0,00:04:05.780,"Look, my child.","Look, my child."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,57.0,00:04:07.220,Good girls don't lie.,Good girls don't lie.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,58.0,00:04:11.340,You say such difficult things.,You say such difficult things.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,59.0,00:04:14.810,I get bored here all day.,I get bored here all day.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,60.0,00:04:17.340,"I'm not allowed to go anywhere,","I'm not allowed to go anywhere,"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,61.0,00:04:21.030,Do you get bored doing the same thing,Do you get bored doing the same thing
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,62.0,00:04:35.620,Child...,Child...
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,63.0,00:04:37.890,what's attitude in a job?,what's attitude in a job?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,64.0,00:04:42.000,Doctor?,Doctor?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,65.0,00:04:45.240,Don't you think what we're doing,Don't you think what we're doing
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,66.0,00:04:49.450,This is a tactic of your husband and wife,This is a tactic of your husband and wife
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,67.0,00:04:53.050,Listen to me carefully!,Listen to me carefully!
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,68.0,00:04:55.050,I won't even pay you one rupee on top,I won't even pay you one rupee on top
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,69.0,00:04:58.860,I understand everything!,I understand everything!
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,70.0,00:05:00.720,All these good deeds that you want,All these good deeds that you want to
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,71.0,00:05:04.480,Come on! Go away from here,Come on!  Go away from here
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,72.0,00:05:14.800,Don't know what kind of clowns,Don't know what kind of clowns
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,73.0,00:05:32.120,"Hello? Yes, Baji. Salam!","Hello?  Yes, Baji.  Salam!"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,74.0,00:05:34.990,Is Noreen home?,Is Noreen home?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,75.0,00:05:36.700,"Yes, she's home. But she's being stubborn","Yes, she's home.  But she's being stubborn"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,76.0,00:05:44.080,- Make me speak to her.,- Make me speak to her.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,77.0,00:05:48.430,"Baji, there was something I wanted","Baji, there was something I wanted"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,78.0,00:05:51.120,"You won't get any offs, Hameeda.","You won't get any offs, Hameeda."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,79.0,00:05:54.740,You took two offs last week too.,You took two offs last week too.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,80.0,00:05:57.290,"Baji, my son, Karmu, is very sick.","Baji, my son, Karmu, is very sick."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,81.0,00:06:00.580,He gets very irritated too.,He gets very irritated too.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,82.0,00:06:04.950,"Oh, Hameeda! I haven't called","Oh, Hameeda!  I haven't called"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,83.0,00:06:08.530,- Hand over the phone to Noreen.,- Hand over the phone to Noreen.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,84.0,00:06:18.950,Noreen...,Noreen...
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,85.0,00:06:20.940,"child, don't be stubborn.","child, don't be stubborn."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,86.0,00:06:24.590,"Yes, yes! Promise. Promise I'll come early.","Yes, yes!  Promise.  Promise I'll come early."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,87.0,00:06:28.550,And then we'll go out for dinner too.,And then we'll go out for dinner too.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,88.0,00:06:31.120,All right?,All right?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,89.0,00:06:51.170,What are you doing? So openly?,What are you doing?  So openly?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,90.0,00:06:54.000,Everyone will know in 2 minutes,Everyone will know in 2 minutes
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,91.0,00:07:01.540,"What's happened to you, Doctor?","What happened to you, Doctor?"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,92.0,00:07:03.700,No one's here. Everyone has gone.,No one's here.  Everyone is gone.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,93.0,00:07:08.670,- And we're not scared of Him.,- And we're not afraid of Him.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,94.0,00:07:12.710,Anyone can come here like I did.,Anyone can come here like I did.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,95.0,00:07:15.860,And keep the door locked when you're doing,And keep the door locked when you're doing
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,96.0,00:07:21.690,Understood?,Understood?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,97.0,00:07:23.530,Wrap up! And this door will remain closed.,Wrap up!  And this door will remain closed.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,98.0,00:07:28.760,"""This door will remain closed.""","""This door will remain closed."""
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,99.0,00:07:30.340,"She has no fear of God,","She has no fear of God,"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,100.0,00:07:43.590,"Oh, God!","Oh, God!"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,101.0,00:07:46.150,Karmu? How is my son? Are you okay?,Karma?  How is my son?  Are you okay?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,102.0,00:07:50.150,"Amma, you're back?","Amma, you're back?"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,103.0,00:07:52.570,"- Yes, my child.","- Yes, my child."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,104.0,00:07:55.890,"Oh, my child. I'm here now, right?","Oh, my child.  I'm here now, right?"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,105.0,00:07:58.860,What would my son like to eat? Tell me.,What would my son like to eat?  Tell me.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,106.0,00:08:01.810,- Abba has gone to get food.,- Abba has gone to get food.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,107.0,00:08:06.410,I have chicken gravy for you. Chicken!,I have chicken gravy for you.  Chicken!
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,108.0,00:08:10.620,Chicken?,Chicken?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,109.0,00:08:12.290,"Amma, I'll have a chicken leg.","Amma, I'll have a chicken leg."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,110.0,00:08:13.810,"You can have two, not just one. Okay?","You can have two, not just one.  Okay?"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,111.0,00:08:17.470,I'll quickly go and get it for my son.,I'll quickly go and get it for my son.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,112.0,00:08:20.180,"Oh, wow! You're back?","Oh, wow!  You're back?"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,113.0,00:08:23.990,"Here, take this.","Here, take this."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,114.0,00:08:25.350,Now quickly go and plate this.,Now quickly go and plate this.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,115.0,00:08:27.510,- What is this?,- What is this?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,116.0,00:08:31.380,What's the need of getting food,What's the need of getting food
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,117.0,00:08:34.830,Do you even know how many germs are there,Do you even know how many germs are there
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,118.0,00:08:37.560,"Oh, enough! It's not like you're a doctor.","Oh, enough!  It's not like you're a doctor."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,119.0,00:08:40.440,Don't impose your knowledge on me.,Don't impose your knowledge on me.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,120.0,00:08:44.820,"Be thankful, Fazlu, be thankful","Be thankful, Fazlu, be thankful"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,121.0,00:08:49.270,Baji doesn't even say a word to me!,Baji doesn't even say a word to me!
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,122.0,00:08:51.700,She gives us the same things,She gives us the same things
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,123.0,00:08:55.370,Don't try to advocate for your Baji,Don't try to advocate for your Baji
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,124.0,00:08:58.330,What's even cooked at their house?,What's even cooked at their house?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,125.0,00:09:02.570,"Shut your nonsense, Fazlu. Eat it yourself.","Shut your nonsense, Fazlu.  Eat it yourself."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,126.0,00:09:07.070,"Oh, enough. Enough! Just go on","Oh, enough.  Enough!  Just go ahead"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,127.0,00:09:11.910,"As if she works a lot, scoundrel.","As if she works a lot, scoundrel."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,128.0,00:09:14.840,What did you call me? A scoundrel?,What did you call me?  A scoundrel?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,129.0,00:09:18.460,I work all day to the marrow of my bones.,I work all day to the marrow of my bones.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,130.0,00:09:22.950,"I'm not like you, good-for-nothing!","I'm not like you, good-for-nothing!"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,131.0,00:09:26.390,"Oh, stop it! Don't argue with me too much.","Oh, stop it!  Don't argue with me too much."
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,132.0,00:09:30.010,I'm not sitting here because I want to!,I'm not sitting here because I want to!
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,133.0,00:09:33.850,I'm a very honorable man.,I am a very honorable man.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,134.0,00:09:37.060,So I don't spend my days in luxuries,So I don't spend my days in luxuries
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,135.0,00:09:41.560,Only then we're able to afford food to eat.,Only then are we able to afford food to eat.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,136.0,00:09:47.440,Amma!,Mom!
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,137.0,00:09:49.730,Food?,Food?
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,138.0,00:09:51.540,I'll deal with you later.,I'll deal with you later.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,139.0,00:09:56.220,Don't the food become cold.,Don't let the food get cold.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,140.0,00:09:59.410,She'll ruin the fish I've brought.,She'll ruin the fish I've brought.
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,141.0,00:10:01.480,"My son, how are you?","My son, how are you?"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,142.0,00:10:03.120,"My sweetheart, are you upset","My sweetheart, are you upset"
Me Kahani Hun S1,,,,,,,,,https://www.youtube.com/watch?v=cZsaizPz8nI,143.0,00:10:09.020,I've brought your favorite pizza.,I've brought your favorite pizza.
